#{"t_start": 1745836911.2286165, "env_id": "None"}
r,l,t
58.1184,24,1117.599534
34.0416,24,1117.650623
54.2736,24,1117.678074
71.208,24,1117.697873
61.416,24,1117.716147
58.9968,24,1117.735854
45.5184,24,1117.755092
54.8352,24,1117.773755
36.4896,24,1117.79531
53.3664,24,1117.814611
61.92,24,1117.832283
74.7072,24,1117.849991
58.2768,24,1117.867538
44.5536,24,1117.885148
68.1408,24,1117.909442
48.1536,24,1117.928383
48.4272,24,1117.946282
42.912,24,1117.96432
87.6096,24,1117.984843
57.168,24,1118.010543
47.8944,24,1118.030995
83.952,24,1118.077226
39.5712,24,1118.100823
41.7312,24,1118.125205
40.32,24,1118.146576
49.392,24,1118.175222
46.08,24,1118.195326
34.7904,24,1118.215575
51.5088,24,1118.236192
63.6336,24,1118.262384
44.6112,24,1118.298026
68.1408,24,1118.328355
46.872,24,1118.34743
42.912,24,1118.368644
42.699157,24,1118.388379
41.832,24,1118.404916
53.5392,24,1118.426772
54.3168,24,1118.443434
56.2752,24,1118.460938
43.7904,24,1118.479671
65.6928,24,1118.498243
57.0096,24,1118.540789
56.376,24,1118.560342
54.432,24,1118.582701
43.4448,24,1118.607442
45.576,24,1118.632885
54.4608,24,1118.656376
64.6128,24,1118.678177
17.6832,24,1118.700722
64.4832,24,1118.722029
55.512,24,1118.741591
47.88,24,1118.761012
40.5216,24,1118.779962
42.1632,24,1118.799512
56.2752,24,1118.821657
53.424,24,1118.846401
51.5232,24,1118.867645
84.384,24,1118.886547
43.272,24,1118.906481
56.9376,24,1118.930496
47.1312,24,1118.949207
46.656,24,1118.994051
46.6416,24,1119.01697
38.2464,24,1119.040698
72.0,24,1119.062066
48.0096,24,1119.08504
51.7536,24,1119.109607
38.9376,24,1119.139041
41.904,24,1119.162314
82.8576,24,1119.18227
60.1632,24,1119.203315
43.4448,24,1119.223063
56.2752,24,1119.246367
12.2544,24,1119.282155
74.1888,24,1119.313447
51.1632,24,1119.352121
79.2,24,1119.380147
41.7312,24,1119.403166
47.0304,24,1119.428563
56.1024,24,1119.452743
47.4768,24,1119.477373
60.9408,24,1119.531534
56.2752,24,1119.557198
40.5216,24,1119.578229
56.2752,24,1119.600524
43.4448,24,1119.625749
70.0416,24,1119.649074
90.9504,24,1119.675237
55.4112,24,1119.700741
40.032,24,1119.730216
60.2352,24,1119.761255
58.2768,24,1119.797167
50.688,24,1119.856058
38.2464,24,1119.891287
87.4512,24,1119.922309
55.728,24,1119.949106
54.1008,24,1119.972819
87.6096,24,1119.998192
61.632,24,1120.024291
67.7808,24,1120.057017
58.9968,24,1120.084036
92.0592,24,1120.138437
53.3664,24,1120.164756
53.8416,24,1120.196681
55.3824,24,1120.223209
12.2544,24,1120.245851
74.7072,24,1120.278454
67.7232,24,1120.317003
33.1344,24,1120.344132
82.9872,24,1120.365234
62.3232,24,1120.385993
56.0448,24,1120.410231
47.1456,24,1120.432593
51.7536,24,1120.460274
57.1104,24,1120.510485
33.5952,24,1120.554489
51.5088,24,1120.599573
55.296,24,1120.63588
61.416,24,1120.66626
64.2816,24,1120.698124
54.072,24,1120.726725
56.2608,24,1120.783057
37.656,24,1120.809821
55.5984,24,1120.833535
41.616,24,1120.861537
34.7904,24,1120.882531
46.7568,24,1120.906451
65.952,24,1120.929752
43.0992,24,1120.954549
34.0416,24,1120.978179
56.0448,24,1120.99788
45.0864,24,1121.017714
48.96,24,1121.035713
42.8832,24,1121.063478
46.3104,24,1121.093435
43.8768,24,1121.122178
46.1232,24,1121.143178
60.4368,24,1121.161518
45.936,24,1121.191935
65.1744,24,1121.224544
79.9488,24,1121.269484
44.8992,24,1121.344459
54.7776,24,1121.36997
54.7776,24,1121.396705
65.6928,24,1121.423996
86.616,24,1121.450755
50.1264,24,1121.477292
46.1088,24,1121.500785
60.84,24,1121.523579
40.5216,24,1121.545694
46.3104,24,1121.568556
60.84,24,1121.59333
55.1232,24,1121.617422
82.9872,24,1121.640275
55.1952,24,1121.657961
46.1088,24,1121.675426
43.2,24,1121.691806
49.3488,24,1121.712279
17.6832,24,1121.745421
48.4272,24,1121.768769
35.0496,24,1121.789654
60.2352,24,1121.866784
42.912,24,1121.896274
51.1632,24,1121.919671
77.7168,24,1121.94275
21.168,24,1121.963997
43.7904,24,1121.9839
39.168,24,1122.002298
71.208,24,1122.036934
46.7568,24,1122.054363
83.736,24,1122.072018
44.5536,24,1122.098568
47.9376,24,1122.128943
37.5264,24,1122.157024
49.5216,24,1122.187156
54.1008,24,1122.215549
44.6112,24,1122.245972
65.7648,24,1122.295433
54.8352,24,1122.337531
93.0672,24,1122.365689
9.144,24,1122.384071
56.9232,24,1122.440615
55.4832,24,1122.464624
45.2736,24,1122.492022
47.9808,24,1122.51532
55.1952,24,1122.539214
38.6352,24,1122.563658
56.5632,24,1122.586866
39.6432,24,1122.611738
83.5056,24,1122.6372
55.1232,24,1122.65881
54.072,24,1122.677367
43.272,24,1122.702662
57.744,24,1122.722845
59.8464,24,1122.741543
51.7104,24,1122.758798
51.552,24,1122.775932
81.9936,24,1122.793618
96.0336,24,1122.817095
47.4768,24,1122.834882
86.616,24,1122.86244
83.8944,24,1123.075198
25.4448,24,1123.095651
54.8352,24,1123.115243
53.28,24,1123.139288
38.9376,24,1123.16042
53.712,24,1123.180915
74.7072,24,1123.202796
54.0,24,1123.227413
34.0416,24,1123.246699
55.9296,24,1123.28294
46.6848,24,1123.323474
40.0176,24,1123.363166
45.936,24,1123.393589
59.0112,24,1123.417268
56.2752,24,1123.442876
52.848,24,1123.468819
54.6768,24,1123.493554
44.6112,24,1123.515311
40.0176,24,1123.535283
90.9504,24,1123.558556
21.3264,24,1123.618124
47.736,24,1123.644684
47.9376,24,1123.666991
66.528,24,1123.690128
44.8992,24,1123.712173
35.0496,24,1123.737231
69.8544,24,1123.761806
41.7312,24,1123.787599
58.9968,24,1123.809347
17.6832,24,1123.837388
62.3232,24,1123.86831
64.9008,24,1123.899126
46.656,24,1123.928723
56.9376,24,1123.959758
56.16,24,1123.987927
48.4848,24,1124.012421
46.3104,24,1124.04099
63.5904,24,1124.061527
37.656,24,1124.083355
51.552,24,1124.105609
44.568,24,1124.153311
41.8752,24,1124.176611
57.9888,24,1124.205652
54.4608,24,1124.227812
50.2848,24,1124.248656
46.656,24,1124.285977
47.1312,24,1124.318376
46.224,24,1124.342216
53.3232,24,1124.361919
47.6352,24,1124.380296
43.6896,24,1124.40181
36.648,24,1124.430968
75.2976,24,1124.457866
53.28,24,1124.483944
87.4512,24,1124.514254
56.0448,24,1124.53346
32.8608,24,1124.560207
47.736,24,1124.589899
51.624,24,1124.616207
38.4192,24,1124.641197
71.208,24,1124.696378
54.9936,24,1124.730217
65.952,24,1124.763554
46.08,24,1124.795177
48.4704,24,1124.820144
51.1632,24,1124.844715
31.5936,24,1124.868741
79.6752,24,1124.89418
79.9776,24,1124.925431
42.912,24,1124.95202
45.5184,24,1124.97623
76.4784,24,1124.999597
51.552,24,1125.017794
58.9968,24,1125.038371
38.9232,24,1125.065193
50.7456,24,1125.090702
72.0,24,1125.125335
36.4896,24,1125.150073
49.536,24,1125.172968
53.3664,24,1125.198243
48.4704,24,1125.246109
41.7312,24,1125.27584
35.1936,24,1125.305465
49.392,24,1125.33844
69.8544,24,1125.361038
55.4832,24,1125.383301
55.3824,24,1125.407075
57.6288,24,1125.429498
53.1072,24,1125.452767
53.712,24,1125.484015
65.952,24,1125.512525
54.6192,24,1125.532871
57.9888,24,1125.558741
26.5392,24,1125.580262
93.0672,24,1125.607227
64.0944,24,1125.625482
47.5344,24,1125.650665
64.9008,24,1125.676211
57.168,24,1125.695211
55.9296,24,1125.713214
60.84,24,1125.784171
46.872,24,1125.812508
53.1936,24,1125.839405
50.7456,24,1125.870111
47.1312,24,1125.901227
55.7568,24,1125.933388
53.9856,24,1125.964857
47.1312,24,1125.992486
54.072,24,1126.019698
38.16,24,1126.046392
54.072,24,1126.080806
54.9936,24,1126.114562
40.464,24,1126.146102
55.4832,24,1126.168131
92.0592,24,1126.213216
51.9552,24,1126.241373
51.7104,24,1126.275327
39.4992,24,1126.310283
51.0768,24,1126.339242
36.4896,24,1126.358277
54.1008,24,1126.403443
55.1232,24,1126.428544
53.8128,24,1126.4522
49.392,24,1126.476793
57.0096,24,1126.500775
43.272,24,1126.5301
57.9888,24,1126.557578
53.8128,24,1126.582128
65.952,24,1126.609323
82.9584,24,1126.633905
41.7456,24,1126.660423
47.6208,24,1126.683227
54.4608,24,1126.710346
47.6496,24,1126.737175
87.6096,24,1126.764993
50.6736,24,1126.792449
39.5568,24,1126.82841
42.1632,24,1126.870697
59.976,24,1126.902876
50.6736,24,1126.9389
47.6208,24,1127.00065
46.0944,24,1127.029454
42.9552,24,1127.054249
21.6,24,1127.082854
63.6336,24,1127.109282
53.28,24,1127.142453
57.6288,24,1127.171982
38.2464,24,1127.193654
68.9472,24,1127.215304
34.92,24,1127.237412
43.4448,24,1127.254226
20.4336,24,1127.28261
64.2816,24,1127.314213
53.3664,24,1127.340494
50.0256,24,1127.358567
83.8944,24,1127.376827
38.3184,24,1127.397435
57.0096,24,1127.418777
48.8448,24,1127.436412
46.6416,24,1127.458238
47.5344,24,1127.516617
41.04,24,1127.535731
65.6928,24,1127.557883
38.16,24,1127.583431
54.4608,24,1127.608453
54.432,24,1127.628627
72.144,24,1127.650539
62.3232,24,1127.6716
43.1856,24,1127.692752
43.6896,24,1127.716208
41.976,24,1127.733446
49.0608,24,1127.757742
54.7776,24,1127.781672
55.4112,24,1127.801465
41.832,24,1127.826857
42.8832,24,1127.84572
83.5056,24,1127.861971
49.68,24,1127.879486
83.8944,24,1127.897111
51.1632,24,1127.913775
38.3184,24,1127.966412
72.8064,24,1127.987248
53.2944,24,1128.009002
56.0448,24,1128.028047
50.2848,24,1128.058064
21.168,24,1128.07852
53.8128,24,1128.105458
47.6352,24,1128.125446
50.0256,24,1128.144449
49.6224,24,1128.162967
46.3104,24,1128.187883
46.1088,24,1128.209978
46.08,24,1128.228705
47.6064,24,1128.25682
45.576,24,1128.29946
40.5216,24,1128.332566
21.3264,24,1128.349347
46.6416,24,1128.373819
44.5536,24,1128.394868
51.7104,24,1128.412583
40.1472,24,1128.471784
42.9552,24,1128.49074
52.416,24,1128.511078
49.6224,24,1128.530544
72.0,24,1128.555837
61.632,24,1128.577111
58.9968,24,1128.604671
40.32,24,1128.630053
55.728,24,1128.654404
48.8448,24,1128.673921
57.168,24,1128.692932
42.9408,24,1128.711435
73.44,24,1128.740753
61.92,24,1128.773826
44.064,24,1128.800517
36.648,24,1128.828124
61.92,24,1128.85951
38.2464,24,1128.88582
67.4208,24,1128.916896
63.4464,24,1128.939881
54.72,24,1129.002802
55.2096,24,1129.025564
54.432,24,1129.049245
5.165582,24,1129.071633
40.032,24,1129.094687
49.392,24,1129.116011
60.84,24,1129.140561
44.9856,24,1129.163888
39.421631,24,1129.182776
83.952,24,1129.201726
38.2464,24,1129.219375
49.392,24,1129.240204
39.7728,24,1129.259307
60.1632,24,1129.296296
56.9376,24,1129.329458
49.2768,24,1129.346808
82.7712,24,1129.363088
47.9808,24,1129.380363
21.168,24,1129.397145
41.904,24,1129.414738
53.5392,24,1129.464349
82.7712,24,1129.489329
44.064,24,1129.514757
39.8304,24,1129.539759
53.424,24,1129.561516
65.6928,24,1129.5826
79.6752,24,1129.606354
39.168,24,1129.628934
37.5264,24,1129.650101
39.5568,24,1129.671562
82.9584,24,1129.691688
43.1856,24,1129.709258
49.68,24,1129.726932
56.7936,24,1129.749903
58.9968,24,1129.775379
59.976,24,1129.805078
53.1072,24,1129.824557
49.6224,24,1129.843831
37.656,24,1129.868293
49.4352,24,1129.887265
69.264,24,1129.929153
47.6352,24,1129.962247
57.168,24,1129.991025
47.8944,24,1130.015269
58.9968,24,1130.03806
57.6288,24,1130.061719
59.0112,24,1130.082508
60.4368,24,1130.103037
37.656,24,1130.124918
46.6848,24,1130.145056
67.5648,24,1130.168173
25.4448,24,1130.189731
38.3184,24,1130.209346
65.2752,24,1130.233851
52.848,24,1130.250816
55.1952,24,1130.275183
61.8048,24,1130.300485
82.9872,24,1130.334776
57.456,24,1130.361158
63.6192,24,1130.377838
57.7728,24,1130.427685
56.16,24,1130.449589
50.2992,24,1130.4725
43.0992,24,1130.496221
55.728,24,1130.514579
53.1936,24,1130.539006
69.1344,24,1130.558054
66.8016,24,1130.582056
56.1744,24,1130.605639
49.3488,24,1130.629497
17.6832,24,1130.653549
55.4112,24,1130.673311
56.9232,24,1130.69212
45.0864,24,1130.720952
54.3168,24,1130.748802
46.1088,24,1130.776386
76.4784,24,1130.799938
82.9872,24,1130.82212
48.4704,24,1130.846755
51.9552,24,1130.864208
49.6224,24,1130.923319
82.8576,24,1130.953904
21.168,24,1130.977031
57.0096,24,1131.006103
92.88,24,1131.031178
36.648,24,1131.058094
44.5536,24,1131.081636
49.392,24,1131.106098
51.552,24,1131.128499
46.1232,24,1131.153298
69.8544,24,1131.172709
38.9232,24,1131.194904
26.5392,24,1131.216612
42.912,24,1131.240046
46.6848,24,1131.260863
54.1008,24,1131.301536
34.0416,24,1131.343981
49.1328,24,1131.369253
83.952,24,1131.392268
43.6896,24,1131.424087
47.88,24,1131.490966
39.168,24,1131.522283
21.6,24,1131.542694
79.9488,24,1131.564896
44.6112,24,1131.587308
62.3232,24,1131.610657
46.3104,24,1131.634682
47.1312,24,1131.656631
37.44,24,1131.67812
39.168,24,1131.69767
62.9856,24,1131.716621
72.144,24,1131.744611
65.7648,24,1131.780856
57.744,24,1131.809954
43.2,24,1131.833472
46.1232,24,1131.858943
47.9376,24,1131.881397
41.8752,24,1131.908657
52.416,24,1131.937589
59.3424,24,1131.959913
56.2752,24,1132.010123
43.8768,24,1132.040801
39.5568,24,1132.068081
81.9936,24,1132.092854
41.256,24,1132.120897
47.88,24,1132.144071
55.3824,24,1132.166458
41.7456,24,1132.189579
42.9408,24,1132.210682
38.2464,24,1132.229647
83.952,24,1132.247916
43.6896,24,1132.27156
63.6192,24,1132.312079
41.256,24,1132.351749
54.9936,24,1132.383754
51.1632,24,1132.413517
26.0784,24,1132.445523
55.296,24,1132.4723
10.08,24,1132.496231
55.3824,24,1132.521808
45.0,24,1132.565045
85.4496,24,1132.585991
47.52,24,1132.606993
21.6,24,1132.628362
26.0784,24,1132.649565
34.0416,24,1132.670606
39.5568,24,1132.691042
46.224,24,1132.712322
66.6,24,1132.73534
66.1104,24,1132.756315
87.696,24,1132.775959
59.0112,24,1132.800254
12.2544,24,1132.838039
56.16,24,1132.863206
47.4768,24,1132.886321
41.616,24,1132.905995
53.3232,24,1132.927159
40.032,24,1132.945161
44.0928,24,1132.962556
69.8544,24,1132.981035
58.1328,24,1133.02933
55.1952,24,1133.049331
39.528,24,1133.069736
23.688,24,1133.095998
39.4992,24,1133.120578
60.2352,24,1133.144609
58.9968,24,1133.170982
66.8016,24,1133.194787
51.0912,24,1133.216311
48.4704,24,1133.239018
41.7312,24,1133.263572
38.4192,24,1133.299697
47.4768,24,1133.328738
47.1456,24,1133.354893
85.4496,24,1133.373617
47.6496,24,1133.403063
49.68,24,1133.430472
46.7424,24,1133.467619
47.1456,24,1133.493325
51.0768,24,1133.518515
47.6208,24,1133.750739
45.1872,24,1133.773184
25.4448,24,1133.795985
54.1008,24,1133.817989
53.9568,24,1133.841319
55.4112,24,1133.875506
55.3824,24,1133.905706
53.8848,24,1133.928132
50.2848,24,1133.946532
43.0992,24,1133.967823
47.6208,24,1133.997384
46.08,24,1134.022762
57.6288,24,1134.054308
52.5888,24,1134.087566
41.976,24,1134.118423
52.1712,24,1134.14093
45.2736,24,1134.161141
50.1264,24,1134.182098
56.16,24,1134.207068
65.2752,24,1134.228563
48.2256,24,1134.28172
39.5712,24,1134.313456
44.6112,24,1134.34488
45.0864,24,1134.368242
39.4992,24,1134.392239
41.7312,24,1134.415761
63.6336,24,1134.438297
46.224,24,1134.459034
35.0496,24,1134.478995
59.112,24,1134.496555
63.4464,24,1134.517202
53.8128,24,1134.539024
47.6208,24,1134.555315
54.2736,24,1134.572901
45.936,24,1134.589329
59.112,24,1134.607373
55.4112,24,1134.637097
59.8464,24,1134.659118
53.8848,24,1134.69202
38.6352,24,1134.712856
56.736,24,1134.759248
51.5232,24,1134.783268
47.9808,24,1134.803267
49.68,24,1134.82336
53.208,24,1134.846397
10.08,24,1134.866415
53.424,24,1134.887975
60.2352,24,1134.911271
40.032,24,1134.934274
66.8016,24,1134.955277
96.0336,24,1134.972276
35.0496,24,1134.992724
34.0416,24,1135.012182
21.3264,24,1135.03562
41.904,24,1135.056212
53.8848,24,1135.081941
45.2736,24,1135.106223
83.5056,24,1135.128227
47.6496,24,1135.148361
38.2464,24,1135.166156
68.1408,24,1135.215182
67.7808,24,1135.241196
96.0336,24,1135.266423
49.5216,24,1135.299057
56.2608,24,1135.331078
47.1312,24,1135.361359
53.2944,24,1135.385572
48.4272,24,1135.405866
38.16,24,1135.426364
55.296,24,1135.44793
59.8464,24,1135.469187
57.024,24,1135.49022
49.68,24,1135.512805
48.0096,24,1135.53202
50.2848,24,1135.554583
48.0096,24,1135.572591
86.616,24,1135.593047
54.1008,24,1135.615899
44.8992,24,1135.638
79.2,24,1135.658659
69.1344,24,1135.71417
57.024,24,1135.734207
39.5568,24,1135.755272
84.384,24,1135.777175
46.728,24,1135.798176
83.5056,24,1135.823102
38.8368,24,1135.843118
54.1008,24,1135.86956
53.8848,24,1135.898996
53.208,24,1135.920139
58.1184,24,1135.9386
37.656,24,1135.960593
49.1328,24,1135.988327
44.7264,24,1136.008333
47.88,24,1136.02633
25.4448,24,1136.044333
47.9376,24,1136.061333
59.8464,24,1136.079714
48.2256,24,1136.10231
50.0256,24,1136.130127
54.432,24,1136.189699
55.728,24,1136.226451
64.0944,24,1136.261254
73.44,24,1136.301728
45.2736,24,1136.340021
53.3664,24,1136.373367
41.256,24,1136.409665
41.7456,24,1136.442027
103.2192,24,1136.476289
52.1712,24,1136.512862
52.5888,24,1136.547305
51.5232,24,1136.583198
46.3104,24,1136.623346
12.1104,24,1136.644064
52.7328,24,1136.67743
67.7808,24,1136.711263
68.2416,24,1136.735324
55.4112,24,1136.761996
45.0864,24,1136.796558
83.8944,24,1136.833914
23.688,24,1136.899174
47.1312,24,1136.935241
51.7104,24,1136.96845
9.144,24,1137.00684
38.16,24,1137.044618
48.4272,24,1137.080626
41.04,24,1137.11733
25.4448,24,1137.14692
49.3488,24,1137.168861
55.1952,24,1137.188433
46.1088,24,1137.211627
96.0336,24,1137.234544
41.8752,24,1137.25884
56.2752,24,1137.292543
52.5888,24,1137.321158
45.4176,24,1137.353309
56.9232,24,1137.370923
43.272,24,1137.390985
21.168,24,1137.408182
81.9936,24,1137.428222
54.0,24,1137.478316
48.8448,24,1137.497318
38.3184,24,1137.520128
56.2608,24,1137.541871
60.9408,24,1137.559872
53.8848,24,1137.579968
46.3104,24,1137.603289
59.8464,24,1137.623291
48.2256,24,1137.645054
61.488,24,1137.664849
46.1088,24,1137.682446
25.4448,24,1137.699219
36.4896,24,1137.715778
56.376,24,1137.734327
46.728,24,1137.760653
64.0944,24,1137.782258
54.1008,24,1137.805261
51.7104,24,1137.825263
55.7568,24,1137.849198
56.0448,24,1137.871499
53.5392,24,1137.922421
41.904,24,1137.949878
51.9552,24,1137.972911
44.568,24,1137.995096
93.0672,24,1138.019233
47.0304,24,1138.040643
38.2464,24,1138.065407
49.68,24,1138.092463
61.8048,24,1138.115279
51.408,24,1138.136346
41.4576,24,1138.165563
73.44,24,1138.185355
52.416,24,1138.206017
42.8832,24,1138.229967
57.7728,24,1138.250696
21.168,24,1138.280712
54.3168,24,1138.314461
58.1184,24,1138.345307
56.2032,24,1138.364725
25.4448,24,1138.384709
39.5568,24,1138.436164
46.7424,24,1138.458179
59.0112,24,1138.480638
71.208,24,1138.503361
45.5184,24,1138.525364
48.0096,24,1138.547873
51.1632,24,1138.571038
46.9008,24,1138.592996
38.4192,24,1138.620516
49.0608,24,1138.644014
43.0992,24,1138.663587
64.6128,24,1138.683757
76.4784,24,1138.703756
61.488,24,1138.728907
48.1536,24,1138.751011
86.616,24,1138.768609
47.9376,24,1138.791057
65.1744,24,1138.810432
43.272,24,1138.838235
55.728,24,1138.859016
47.8944,24,1138.913071
84.384,24,1138.934814
45.4464,24,1138.954011
46.656,24,1138.973054
66.1104,24,1138.997058
58.1328,24,1139.020501
52.5888,24,1139.040527
54.9936,24,1139.064428
44.0928,24,1139.085257
53.208,24,1139.1082
59.1984,24,1139.13381
20.4336,24,1139.155008
37.44,24,1139.17441
66.1104,24,1139.192961
65.952,24,1139.210962
34.92,24,1139.229264
38.9232,24,1139.246403
52.1712,24,1139.267799
50.2992,24,1139.300551
53.712,24,1139.327932
55.5984,24,1139.375741
45.936,24,1139.396741
54.7776,24,1139.421077
-118.136355,24,1139.445571
47.0304,24,1139.468815
53.3232,24,1139.491828
40.32,24,1139.513281
79.9488,24,1139.535503
59.1984,24,1139.559842
53.208,24,1139.578843
82.7712,24,1139.597845
68.2416,24,1139.621275
46.08,24,1139.643312
67.5648,24,1139.669944
36.648,24,1139.688966
57.024,24,1139.711171
41.7312,24,1139.731298
46.611347,24,1139.751301
65.2752,24,1139.775823
46.9008,24,1139.795251
41.7312,24,1139.851087
96.0336,24,1139.876588
49.5216,24,1139.907698
46.3104,24,1139.930105
38.4624,24,1139.952577
53.424,24,1139.973286
56.736,24,1139.99329
49.68,24,1140.014116
58.9968,24,1140.034354
71.208,24,1140.057789
44.8992,24,1140.078298
37.656,24,1140.101742
51.7536,24,1140.122248
83.952,24,1140.141429
43.0992,24,1140.166206
41.04,24,1140.186625
64.6128,24,1140.204538
51.5088,24,1140.221565
45.0864,24,1140.242176
49.392,24,1140.260581
54.1008,24,1140.326882
51.0912,24,1140.356561
61.488,24,1140.382961
12.2544,24,1140.404978
79.2,24,1140.42798
44.9856,24,1140.449396
21.168,24,1140.470609
42.9408,24,1140.490957
46.656,24,1140.509911
60.4368,24,1140.527531
52.5888,24,1140.546069
93.0672,24,1140.563491
53.3232,24,1140.581072
51.5088,24,1140.6051
65.6928,24,1140.625316
82.9584,24,1140.643477
33.5952,24,1140.660776
45.576,24,1140.689667
56.2032,24,1140.71449
54.1008,24,1140.737749
51.7104,24,1140.790334
92.0592,24,1140.814348
55.5984,24,1140.836437
66.528,24,1140.859732
37.44,24,1140.884506
43.0992,24,1140.907882
46.224,24,1140.931884
35.2368,24,1140.956887
47.8944,24,1140.97837
63.6336,24,1141.002482
50.0256,24,1141.026527
69.1344,24,1141.043171
47.4768,24,1141.066506
41.616,24,1141.084409
49.536,24,1141.105392
42.9408,24,1141.13457
57.744,24,1141.152571
54.432,24,1141.174228
70.0416,24,1141.206515
60.9408,24,1141.23126
51.9552,24,1141.294122
54.1008,24,1141.323067
55.4832,24,1141.354543
41.4576,24,1141.377711
33.1344,24,1141.398957
52.416,24,1141.419544
54.72,24,1141.441049
37.8432,24,1141.462051
53.712,24,1141.479394
41.7312,24,1141.499931
84.384,24,1141.519092
47.6208,24,1141.536332
50.7456,24,1141.555942
26.0784,24,1141.575714
35.0496,24,1141.594312
34.3872,24,1141.622019
39.168,24,1141.644096
83.736,24,1141.662402
69.8544,24,1141.680431
65.7648,24,1141.701326
82.8576,24,1141.771513
67.4208,24,1141.796122
43.8768,24,1141.815125
35.2368,24,1141.836127
34.0416,24,1141.856129
46.08,24,1141.882783
32.8608,24,1141.902282
40.464,24,1141.925164
79.6752,24,1141.946261
55.2096,24,1141.965913
39.7728,24,1141.986631
39.3264,24,1142.005644
46.1088,24,1142.025535
43.272,24,1142.04596
54.6768,24,1142.066951
47.6064,24,1142.087255
56.16,24,1142.10626
51.0912,24,1142.129053
56.7936,24,1142.150896
26.0784,24,1142.171854
66.6,24,1142.22389
61.488,24,1142.251193
21.3264,24,1142.286677
48.96,24,1142.329469
64.9008,24,1142.358796
48.1536,24,1142.381264
66.6,24,1142.404622
46.1088,24,1142.42495
56.2032,24,1142.444358
55.7568,24,1142.464393
65.1744,24,1142.489892
55.1952,24,1142.512404
44.9856,24,1142.538838
58.9968,24,1142.580471
43.2,24,1142.603458
36.648,24,1142.627701
54.7776,24,1142.65515
49.392,24,1142.680581
47.9376,24,1142.706958
50.2848,24,1142.728035
54.6192,24,1142.784693
38.4624,24,1142.808201
57.0096,24,1142.829883
45.2736,24,1142.854379
56.736,24,1142.877378
62.3232,24,1142.899182
92.0592,24,1142.919405
51.408,24,1142.951086
31.5936,24,1142.972811
40.5216,24,1142.990956
54.0,24,1143.014884
49.1328,24,1143.035348
62.9856,24,1143.052923
51.5088,24,1143.071025
47.9808,24,1143.090028
66.1104,24,1143.110056
63.4464,24,1143.130746
38.6352,24,1143.149375
53.9856,24,1143.168282
73.44,24,1143.193842
45.576,24,1143.238815
48.1536,24,1143.259176
55.4112,24,1143.291098
55.7568,24,1143.332885
56.1024,24,1143.365922
46.7424,24,1143.388187
43.2,24,1143.408201
69.8544,24,1143.431044
57.456,24,1143.45107
53.2944,24,1143.468676
44.5536,24,1143.490875
37.728,24,1143.509884
67.7232,24,1143.537132
44.064,24,1143.56236
38.9232,24,1143.588883
53.28,24,1143.62358
4.68,24,1143.646842
61.416,24,1143.668526
59.3424,24,1143.686672
38.4624,24,1143.717578
-33.801285,24,1143.861416
-210.23479,24,1143.87587
-196.220637,24,1143.888015
-108.986697,24,1143.901016
-2.654998,24,1144.936315
35.2368,24,1145.691813
57.1968,24,1146.459043
48.8448,24,1147.236161
54.072,24,1148.045778
56.2752,24,1149.084371
72.0,24,1149.850709
56.16,24,1150.636606
64.0944,24,1151.415738
47.52,24,1152.220088
54.7776,24,1152.961568
57.1104,24,1153.775212
45.0,24,1154.551793
39.168,24,1155.309193
46.1088,24,1156.050833
82.9584,24,1156.78832
54.72,24,1157.549353
61.632,24,1158.349376
53.1936,24,1159.1698
74.1888,24,1159.97128
53.424,24,1160.748941
68.1408,24,1161.556329
63.6336,24,1162.334785
20.4336,24,1163.121119
41.7888,24,1163.932941
42.9408,24,1164.7242
55.9296,24,1165.511941
41.7312,24,1166.248861
45.1872,24,1167.010296
37.8432,24,1167.816586
57.1968,24,1168.555794
40.032,24,1169.52639
54.6192,24,1170.255306
36.4896,24,1170.999258
76.4784,24,1171.742202
46.1088,24,1172.475261
57.024,24,1173.20743
44.6112,24,1173.961862
4.68,24,1174.743325
44.1216,24,1175.481182
57.024,24,1176.188897
66.1104,24,1176.936105
50.7456,24,1177.667661
43.8768,24,1178.445801
37.728,24,1179.198765
57.1104,24,1179.95162
51.408,24,1180.677981
68.2416,24,1181.40836
48.96,24,1182.162603
86.616,24,1182.900099
40.1472,24,1183.647583
38.4192,24,1184.381158
45.4176,24,1185.130821
86.616,24,1185.878505
72.0,24,1186.612933
52.128,24,1187.356105
79.6752,24,1188.089472
54.2736,24,1188.830623
63.6336,24,1189.560014
41.7888,24,1190.294437
51.0768,24,1191.057405
47.6352,24,1191.798661
49.392,24,1192.53734
49.5216,24,1193.254861
54.1008,24,1193.998235
52.7328,24,1194.728504
51.408,24,1195.469829
39.7152,24,1196.186657
55.4832,24,1196.929913
82.7712,24,1197.674786
49.0608,24,1198.420328
41.832,24,1199.131733
66.1104,24,1199.886497
55.4112,24,1200.617863
53.28,24,1201.346672
54.4608,24,1202.06554
60.624485,24,1202.825718
0.022591,24,1203.560183
39.3264,24,1204.265978
38.088,24,1204.980955
34.92,24,1205.717217
56.9232,24,1206.510076
39.7728,24,1207.317721
50.6736,24,1208.050834
24.652553,24,1209.078984
58.2768,24,1209.885319
-90.708893,24,1210.59617
65.952,24,1211.308712
38.8368,24,1212.055761
39.3264,24,1212.774304
56.518382,24,1213.497578
3.861462,24,1214.244698
