time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
11540,276960,-22.030500479999997,29,24.0,9444,276859,200.60487365722656,0.0003,0.5718415975570679,3.0647497177124023,3011.868896484375
11544,277056,-23.525178849999996,29,24.0,9448,276955,233.39019775390625,0.0003,-0.9427995681762695,3.0394527912139893,3099.56103515625
11548,277152,-23.98297184,29,24.0,9451,277051,224.10775756835938,0.0003,-0.1427859216928482,3.0152783393859863,3465.083984375
11552,277248,-30.97914911,29,24.0,9455,277147,222.92233276367188,0.0003,-0.06890463829040527,2.9834377765655518,3735.048828125
11556,277344,-29.179429280000004,29,24.0,9459,277243,219.511474609375,0.0003,-0.09098277986049652,2.933924436569214,3071.833740234375
11560,277440,-29.81422016,29,24.0,9463,277339,233.42005920410156,0.0003,-0.9458727240562439,2.957996368408203,2990.332275390625
11564,277536,-30.793520660000002,29,24.0,9466,277435,205.77078247070312,0.0003,0.2051118016242981,2.96138858795166,2783.875732421875
11568,277632,-31.14916501,29,24.0,9470,277531,210.38418579101562,0.0003,0.8858005404472351,2.940627098083496,3195.224609375
11572,277728,-30.561603820000006,29,24.0,9473,277627,205.43380737304688,0.0003,0.16311052441596985,2.912893772125244,2921.73046875
11576,277824,-33.19192804,29,24.0,9477,277723,225.55911254882812,0.0003,-0.01137847825884819,2.8993992805480957,2299.351806640625
11580,277920,-32.30472571,29,24.0,9481,277819,206.68284606933594,0.0003,0.22263729572296143,2.9056146144866943,2868.34814453125
11584,278016,-35.17180416,29,24.0,9485,277915,205.0799560546875,0.0003,0.35048478841781616,2.8853044509887695,3284.28857421875
11588,278112,-36.07904669,29,24.0,9490,278011,191.2297821044922,0.0003,-0.19010844826698303,2.8676719665527344,3230.90283203125
11592,278208,-34.78249297,29,24.0,9494,278107,230.35296630859375,0.0003,0.0908084437251091,2.8178348541259766,3256.296875
11596,278304,-36.717211770000006,29,24.0,9498,278203,217.00694274902344,0.0003,-0.3116953670978546,2.8221559524536133,3276.24658203125
11600,278400,-38.608939760000005,29,24.0,9502,278299,200.24771118164062,0.0003,0.5472792387008667,2.833496332168579,2655.21044921875
11604,278496,-38.71883836,29,24.0,9506,278395,201.55526733398438,0.0003,0.21956998109817505,2.832051992416382,2106.02734375
11608,278592,-39.42762839,29,24.0,9510,278491,222.7218475341797,0.0003,0.7819350957870483,2.9025468826293945,2615.039794921875
11612,278688,-34.57563356,29,24.0,9515,278587,209.72019958496094,0.0003,-0.33393460512161255,2.9060728549957275,2771.50244140625
11616,278784,-31.44447003,29,24.0,9519,278683,229.06195068359375,0.0003,0.0632554218173027,2.894129514694214,2772.988525390625
11620,278880,-31.658764919999996,29,24.0,9522,278779,220.9374237060547,0.0003,0.0604141466319561,2.904064655303955,3022.86328125
11624,278976,-32.507205019999994,29,24.0,9526,278875,223.44735717773438,0.0003,0.028669875115156174,2.9221649169921875,3397.62060546875
11628,279072,-31.649692099999996,29,24.0,9529,278971,196.90335083007812,0.0003,0.43826746940612793,2.9157772064208984,3610.701904296875
11632,279168,-30.399685499999997,29,24.0,9533,279067,212.4671630859375,0.0003,0.13374489545822144,2.906625509262085,2441.970458984375
11636,279264,-29.27027225000001,29,24.0,9537,279163,221.7674560546875,0.0003,-0.49594616889953613,2.8994617462158203,2191.5009765625
11640,279360,-26.29480269,29,24.0,9541,279259,203.30030822753906,0.0003,0.11553889513015747,2.902620553970337,3108.596435546875
11644,279456,-24.908422199999997,29,24.0,9545,279355,204.82135009765625,0.0003,-0.01757952757179737,2.880927085876465,2510.4111328125
11648,279552,-26.46754031,29,24.0,9549,279451,219.32347106933594,0.0003,-0.0390167161822319,2.926729679107666,3683.296875
11652,279648,-25.952763880000003,29,24.0,9552,279547,204.66116333007812,0.0003,-0.7386664748191833,2.9295690059661865,2667.685302734375
11656,279744,-30.97233405,29,24.0,9556,279643,214.63922119140625,0.0003,0.3365456759929657,2.9312996864318848,2931.920166015625
11660,279840,-28.802916810000006,29,24.0,9560,279739,203.248291015625,0.0003,0.13670849800109863,2.9103221893310547,2880.181640625
11664,279936,-28.868841850000003,29,24.0,9564,279835,197.37734985351562,0.0003,-0.5147936940193176,2.879136323928833,3607.80615234375
11668,280032,-26.758084389999993,29,24.0,9568,279931,187.20108032226562,0.0003,0.29745545983314514,2.8686468601226807,2665.619140625
11672,280128,-25.819864929999994,29,24.0,9572,280027,212.9928741455078,0.0003,-0.23792105913162231,2.841456890106201,2272.050537109375
11676,280224,-25.803834029999997,29,24.0,9576,280123,198.36737060546875,0.0003,0.6617484092712402,2.8312175273895264,3176.935546875
11680,280320,-24.24209852,29,24.0,9581,280219,208.42356872558594,0.0003,0.08549736440181732,2.8300156593322754,2603.72509765625
11684,280416,-22.82100717,29,24.0,9585,280315,210.58462524414062,0.0003,0.21032670140266418,2.825542688369751,2176.53271484375
11688,280512,-21.244222949999997,29,24.0,9589,280411,220.6169891357422,0.0003,0.39670121669769287,2.8264496326446533,2564.19140625
11692,280608,-20.2995967,29,24.0,9593,280507,203.25881958007812,0.0003,-0.17915169894695282,2.833793878555298,3768.54541015625
11696,280704,-19.76803605,29,24.0,9597,280603,196.72743225097656,0.0003,0.8269068002700806,2.823852300643921,2345.88427734375
11700,280800,-16.896803570000003,29,24.0,9600,280699,223.86007690429688,0.0003,0.3114991784095764,2.835153579711914,2212.1494140625
11704,280896,-17.124053590000003,29,24.0,9604,280795,207.41778564453125,0.0003,0.17285463213920593,2.8270938396453857,3097.2421875
11708,280992,-17.775311620000004,29,24.0,9607,280891,200.1249237060547,0.0003,0.06643939018249512,2.792285919189453,2989.3642578125
11712,281088,-22.828399530000002,29,24.0,9611,280987,212.71873474121094,0.0003,-0.303366482257843,2.799870014190674,3170.84521484375
11716,281184,-23.526414839999997,29,24.0,9615,281083,233.57571411132812,0.0003,-0.13636741042137146,2.853398084640503,3496.051513671875
11720,281280,-20.61504511,29,24.0,9620,281179,218.2400360107422,0.0003,-0.012071453034877777,2.8996567726135254,3142.851318359375
11724,281376,-19.21482178,29,24.0,9624,281275,192.09963989257812,0.0003,0.3548116385936737,2.9150047302246094,3122.5
11728,281472,-22.15665143,29,24.0,9628,281371,204.7064666748047,0.0003,-0.11393345892429352,2.9045310020446777,1934.2080078125
11732,281568,-26.149348850000003,29,24.0,9631,281467,205.77781677246094,0.0003,0.5750060081481934,2.8778178691864014,3643.56396484375
11736,281664,-27.29172705,29,24.0,9635,281563,201.57388305664062,0.0003,0.5273590087890625,2.858586311340332,3725.8515625
11740,281760,-28.842441940000004,29,24.0,9640,281659,226.46646118164062,0.0003,0.4142219126224518,2.8383781909942627,2041.34716796875
11744,281856,-28.69023605,29,24.0,9644,281755,216.7925262451172,0.0003,0.16524767875671387,2.8760247230529785,2703.072265625
11748,281952,-27.69002845,29,24.0,9648,281851,204.6455078125,0.0003,0.4065467119216919,2.899343490600586,3366.3798828125
11752,282048,-23.93258648,29,24.0,9651,281947,229.81199645996094,0.0003,-0.08692838251590729,2.92034649848938,2368.287109375
11756,282144,-22.13285484,29,24.0,9655,282043,192.38218688964844,0.0003,0.26201415061950684,2.911162853240967,2939.415283203125
11760,282240,-24.575380569999997,29,24.0,9659,282139,194.6915740966797,0.0003,0.22782251238822937,2.9076128005981445,2676.714111328125
11764,282336,-23.604539440000003,29,24.0,9663,282235,209.80674743652344,0.0003,-0.5661143064498901,2.8893139362335205,3316.705810546875
11768,282432,-22.699327410000002,29,24.0,9667,282331,206.78408813476562,0.0003,0.23559200763702393,2.8827571868896484,2948.042236328125
11772,282528,-22.788984080000006,29,24.0,9672,282427,192.32110595703125,0.0003,0.22436687350273132,2.8578107357025146,2833.55322265625
11776,282624,-23.30098209,29,24.0,9676,282523,198.3251190185547,0.0003,-0.8958479166030884,2.8337466716766357,3569.77734375
11780,282720,-25.092933420000005,29,24.0,9679,282619,212.1162567138672,0.0003,0.3464347720146179,2.872842311859131,2206.7626953125
11784,282816,-28.19740133,29,24.0,9683,282715,217.46572875976562,0.0003,-0.47453761100769043,2.8619801998138428,2875.369140625
11788,282912,-31.3650674,29,24.0,9687,282811,226.48190307617188,0.0003,-0.028714217245578766,2.8757660388946533,2180.4169921875
11792,283008,-34.17136501,29,24.0,9690,282907,213.21278381347656,0.0003,-0.04512787610292435,2.8752660751342773,2772.56396484375
11796,283104,-35.222994719999996,29,24.0,9694,283003,208.3994140625,0.0003,0.5732693672180176,2.8644251823425293,3291.2197265625
11800,283200,-38.37536625,29,24.0,9697,283099,222.06134033203125,0.0003,-0.5188636183738708,2.8760337829589844,3159.09619140625
11804,283296,-38.17349557000001,29,24.0,9702,283195,218.34051513671875,0.0003,-0.07728520035743713,2.8996546268463135,3325.5810546875
11808,283392,-39.48704560000001,29,24.0,9705,283291,200.04042053222656,0.0003,0.3383854329586029,2.898818254470825,3589.77587890625
11812,283488,-40.00162238,29,24.0,9708,283387,202.20053100585938,0.0003,-0.7745048999786377,2.8691091537475586,2952.096435546875
11816,283584,-43.02968128,29,24.0,9712,283483,201.85116577148438,0.0003,0.16715458035469055,2.863672971725464,3442.90625
11820,283680,-42.93858293000001,29,24.0,9715,283579,225.88992309570312,0.0003,0.34937310218811035,2.9133315086364746,3037.356689453125
11824,283776,-42.964060090000004,29,24.0,9719,283675,206.6685791015625,0.0003,-0.05882640928030014,2.9109458923339844,3477.27880859375
11828,283872,-40.06139491,29,24.0,9723,283771,206.64524841308594,0.0003,0.3418930768966675,2.8903679847717285,3519.9990234375
11832,283968,-39.90645042,29,24.0,9728,283867,212.32176208496094,0.0003,-0.20473137497901917,2.8793017864227295,3870.2646484375
11836,284064,-36.631410939999995,29,24.0,9734,283963,213.538330078125,0.0003,0.40879395604133606,2.8796515464782715,2401.8212890625
11840,284160,-36.14068468,29,24.0,9737,284059,207.16778564453125,0.0003,0.26128843426704407,2.861599922180176,2663.85595703125
11844,284256,-34.912586069999996,29,24.0,9741,284155,202.91709899902344,0.0003,0.3994029462337494,2.867974281311035,2974.56298828125
11848,284352,-35.26569506,29,24.0,9745,284251,219.08383178710938,0.0003,-0.4544234871864319,2.8620266914367676,2891.984619140625
11852,284448,-37.81153338,29,24.0,9750,284347,188.9508514404297,0.0003,-0.001521274447441101,2.8621866703033447,2737.61669921875
11856,284544,-38.27265731000001,29,24.0,9753,284443,192.76712036132812,0.0003,-0.6698811650276184,2.8435752391815186,2849.5
11860,284640,-34.864862880000004,29,24.0,9757,284539,193.59390258789062,0.0003,-0.11293947696685791,2.864712715148926,2158.799560546875
11864,284736,-36.08404222,29,24.0,9762,284635,197.40176391601562,0.0003,0.061564598232507706,2.861492156982422,2709.4599609375
11868,284832,-37.858092750000004,29,24.0,9765,284731,216.4044189453125,0.0003,-0.46057647466659546,2.852860927581787,2397.78857421875
11872,284928,-38.05579156000001,29,24.0,9769,284827,214.07589721679688,0.0003,-0.40235865116119385,2.8412275314331055,1914.3095703125
11876,285024,-35.32879891,29,24.0,9772,284923,206.89234924316406,0.0003,0.43363162875175476,2.839125394821167,2877.3994140625
11880,285120,-34.9949423,29,24.0,9776,285019,202.5413818359375,0.0003,-0.5643930435180664,2.8109660148620605,2279.80712890625
11884,285216,-32.46938456,29,24.0,9779,285115,223.9148406982422,0.0003,0.44846442341804504,2.9112114906311035,3493.677734375
11888,285312,-30.913936719999995,29,24.0,9783,285211,208.3263702392578,0.0003,0.1756194680929184,2.907130241394043,2486.0751953125
11892,285408,-30.63662404,29,24.0,9787,285307,200.7803192138672,0.0003,0.6425865292549133,2.9031054973602295,2261.2314453125
11896,285504,-31.149784920000002,29,24.0,9790,285403,193.70458984375,0.0003,-0.6662718653678894,2.877730369567871,2505.51953125
11900,285600,-31.36451379,29,24.0,9794,285499,216.019775390625,0.0003,0.00676983967423439,2.8660483360290527,2751.14013671875
11904,285696,-31.45390672,29,24.0,9797,285595,195.2967529296875,0.0003,0.0414917878806591,2.8396222591400146,2541.037109375
11908,285792,-31.174739819999996,29,24.0,9801,285691,219.10366821289062,0.0003,-0.13890203833580017,2.844466209411621,1386.1383056640625
11912,285888,-28.91803879,29,24.0,9805,285787,206.12420654296875,0.0003,-0.3054976761341095,2.8300366401672363,2972.8955078125
11916,285984,-25.964663299999998,29,24.0,9808,285883,207.57394409179688,0.0003,-0.011214586906135082,2.838085889816284,1999.79931640625
11920,286080,-25.817151520000003,29,24.0,9812,285979,193.51014709472656,0.0003,0.010332701727747917,2.811197280883789,2674.40576171875
11924,286176,-25.490880999999998,29,24.0,9815,286075,210.3538360595703,0.0003,-0.4751633107662201,2.8006720542907715,2649.98486328125
11928,286272,-28.003020240000005,29,24.0,9819,286171,197.93365478515625,0.0003,0.34675097465515137,2.813392400741577,2907.340087890625
11932,286368,-24.820551190000007,29,24.0,9823,286267,182.9776611328125,0.0003,0.33288681507110596,2.8051371574401855,2817.53564453125
11936,286464,-26.16287117,29,24.0,9827,286363,226.63885498046875,0.0003,0.4633013904094696,2.8017632961273193,2652.356689453125
11940,286560,-27.01224172,29,24.0,9831,286459,227.91770935058594,0.0003,0.3149758577346802,2.8224165439605713,2550.96044921875
11944,286656,-28.824177240000004,29,24.0,9834,286555,204.9197235107422,0.0003,0.33693596720695496,2.7924857139587402,3034.2939453125
11948,286752,-31.50378805999999,29,24.0,9838,286651,215.75997924804688,0.0003,-0.2497626394033432,2.7685303688049316,2178.599365234375
11952,286848,-29.852207189999998,29,24.0,9841,286747,207.37615966796875,0.0003,-0.05708061903715134,2.795961856842041,2308.1591796875
11956,286944,-29.033646479999994,29,24.0,9845,286843,185.34181213378906,0.0003,-0.21626505255699158,2.792919158935547,2403.42431640625
11960,287040,-29.362660249999994,29,24.0,9849,286939,212.1041259765625,0.0003,-0.11879291385412216,2.7853057384490967,3013.1337890625
11964,287136,-28.32708922,29,24.0,9853,287035,192.41802978515625,0.0003,0.5748249292373657,2.7757749557495117,2587.617431640625
11968,287232,-29.34156472,29,24.0,9858,287131,209.0355224609375,0.0003,0.36973196268081665,2.765465497970581,2643.59521484375
11972,287328,-27.575986450000002,29,24.0,9864,287227,213.08377075195312,0.0003,-0.6422481536865234,2.765226364135742,2664.81005859375
11976,287424,-27.935173649999996,29,24.0,9868,287323,204.6832733154297,0.0003,-0.08476875722408295,2.7494425773620605,2168.578125
11980,287520,-29.273924059999995,29,24.0,9872,287419,211.0428466796875,0.0003,-0.29862403869628906,2.719893455505371,2941.99755859375
11984,287616,-32.257792859999995,29,24.0,9876,287515,201.25839233398438,0.0003,-0.395822137594223,2.7265162467956543,1991.607177734375
11988,287712,-30.459197350000004,29,24.0,9881,287611,202.8131561279297,0.0003,0.09644157439470291,2.7275900840759277,3160.34326171875
11992,287808,-30.87724964,29,24.0,9885,287707,201.01751708984375,0.0003,0.28702712059020996,2.69681715965271,2062.02490234375
11996,287904,-29.540291229999998,29,24.0,9889,287803,203.30010986328125,0.0003,0.41741374135017395,2.6950976848602295,3509.00048828125
12000,288000,-24.978040610000004,29,24.0,9892,287899,212.9302215576172,0.0003,-0.004229944199323654,2.6805951595306396,3491.806640625
12004,288096,-24.90352147,29,24.0,9898,287995,176.715087890625,0.0003,0.3097274601459503,2.6865248680114746,2785.2890625
12008,288192,-25.33609551,29,24.0,9901,288091,199.3043212890625,0.0003,0.858525812625885,2.6692869663238525,3398.885498046875
12012,288288,-27.162213490000003,29,24.0,9905,288187,197.32742309570312,0.0003,-0.29853540658950806,2.6709861755371094,2885.0908203125
12016,288384,-28.30111615,29,24.0,9908,288283,213.0636749267578,0.0003,-0.2803668975830078,2.681262731552124,2579.65771484375
12020,288480,-28.719862470000002,29,24.0,9912,288379,214.15098571777344,0.0003,-0.5937240123748779,2.6836423873901367,2780.90625
12024,288576,-27.70289605,29,24.0,9916,288475,211.50531005859375,0.0003,-0.7261844277381897,2.7143919467926025,2965.623291015625
12028,288672,-26.554854260000003,29,24.0,9919,288571,226.77072143554688,0.0003,-0.21291173994541168,2.7089102268218994,3745.4169921875
12032,288768,-28.78337597,29,24.0,9924,288667,220.43348693847656,0.0003,-0.6387322545051575,2.6821696758270264,3211.447265625
12036,288864,-29.100065229999995,29,24.0,9927,288763,219.79766845703125,0.0003,-0.36021262407302856,2.652646780014038,3004.51806640625
12040,288960,-29.381921540000008,29,24.0,9931,288859,220.8118133544922,0.0003,0.23963771760463715,2.6643316745758057,2463.46630859375
12044,289056,-27.550874469999993,29,24.0,9934,288955,220.8679962158203,0.0003,-0.4850006699562073,2.6694395542144775,1958.31005859375
12048,289152,-21.656533000000003,29,24.0,9938,289051,218.5792694091797,0.0003,0.1625988781452179,2.684530019760132,2807.84423828125
12052,289248,-22.476781610000003,29,24.0,9942,289147,208.36119079589844,0.0003,0.6119809150695801,2.6789298057556152,2648.32666015625
12056,289344,-23.067397460000006,29,24.0,9945,289243,214.42129516601562,0.0003,0.08122539520263672,2.700653553009033,2904.429931640625
12060,289440,-21.820636170000007,29,24.0,9949,289339,199.10269165039062,0.0003,0.30895403027534485,2.754901885986328,3056.18310546875
12064,289536,-21.258508080000002,29,24.0,9952,289435,184.10389709472656,0.0003,0.24877136945724487,2.7308766841888428,2338.349609375
12068,289632,-20.35186564,29,24.0,9956,289531,196.1963653564453,0.0003,-0.09021508693695068,2.7314560413360596,2989.4189453125
12072,289728,-24.050526829999995,29,24.0,9959,289627,215.83009338378906,0.0003,-0.2636089026927948,2.7077789306640625,2812.80859375
12076,289824,-24.752367099999994,29,24.0,9963,289723,213.33399963378906,0.0003,0.37020647525787354,2.762950897216797,2039.551513671875
12080,289920,-23.67638716,29,24.0,9966,289819,209.1241455078125,0.0003,0.35062670707702637,2.7571768760681152,2968.57373046875
12084,290016,-21.367353360000003,29,24.0,9970,289915,203.2276611328125,0.0003,0.000581987202167511,2.7418973445892334,2870.810546875
12088,290112,-22.388563249999997,29,24.0,9974,290011,199.40774536132812,0.0003,-0.47874653339385986,2.7216994762420654,2867.33642578125
12092,290208,-19.820327879999997,29,24.0,9977,290107,231.351318359375,0.0003,-0.20083457231521606,2.733621835708618,3504.60888671875
12096,290304,-19.92682467,29,24.0,9980,290203,213.25750732421875,0.0003,0.18152976036071777,2.7647600173950195,2753.3017578125
12100,290400,-24.558051359999993,29,24.0,9984,290299,204.54920959472656,0.0003,0.25778913497924805,2.780209541320801,3239.81201171875
12104,290496,-25.178301729999998,29,24.0,9987,290395,195.20640563964844,0.0003,-0.24430358409881592,2.80277156829834,2567.82666015625
12108,290592,-26.635842380000003,29,24.0,9990,290491,188.59901428222656,0.0003,-0.2274456024169922,2.8022539615631104,4217.142578125
12112,290688,-23.846270999999998,29,24.0,9994,290587,191.0026397705078,0.0003,0.2868726849555969,2.8296782970428467,2089.421875
12116,290784,-23.623143299999995,29,24.0,9997,290683,203.06809997558594,0.0003,-0.3701188266277313,2.814279079437256,2590.256591796875
12120,290880,-23.542319159999998,29,24.0,10003,290779,209.92263793945312,0.0003,0.29026877880096436,2.8149876594543457,2414.687744140625
12124,290976,-27.05306184,29,24.0,10006,290875,213.9229736328125,0.0003,0.15629878640174866,2.8197007179260254,1999.4912109375
12128,291072,-26.423490299999997,29,24.0,10009,290971,201.1708984375,0.0003,-0.017086708918213844,2.823143243789673,2561.263916015625
12132,291168,-27.47420733,29,24.0,10013,291067,216.1905059814453,0.0003,-0.14762446284294128,2.828950881958008,2906.26318359375
12136,291264,-28.943352460000007,29,24.0,10016,291163,173.4385986328125,0.0003,0.14934782683849335,2.845024824142456,2090.66943359375
12140,291360,-27.0719576,29,24.0,10020,291259,228.89004516601562,0.0003,0.12631756067276,2.829603433609009,2638.47412109375
12144,291456,-28.032640960000002,29,24.0,10023,291355,200.2529296875,0.0003,-0.7537341117858887,2.8124494552612305,2898.65771484375
12148,291552,-32.3563174,29,24.0,10027,291451,202.57640075683594,0.0003,-0.0167800635099411,2.838078737258911,3119.53662109375
12152,291648,-33.07646885,29,24.0,10031,291547,189.32994079589844,0.0003,0.893216073513031,2.8125669956207275,1696.86279296875
12156,291744,-31.084522370000006,29,24.0,10036,291643,192.6610107421875,0.0003,0.23258301615715027,2.827733278274536,2105.730224609375
12160,291840,-33.29969238,29,24.0,10039,291739,210.82705688476562,0.0003,0.17827746272087097,2.821185827255249,2289.8701171875
12164,291936,-33.27094024,29,24.0,10043,291835,188.35804748535156,0.0003,0.5005056858062744,2.8159337043762207,3963.785888671875
12168,292032,-35.23557053,29,24.0,10047,291931,196.84088134765625,0.0003,-0.45328426361083984,2.8001229763031006,3179.861328125
12172,292128,-33.142819599999996,29,24.0,10051,292027,209.1374053955078,0.0003,0.27920979261398315,2.820847272872925,1930.53857421875
12176,292224,-30.470308839999994,29,24.0,10055,292123,214.1927947998047,0.0003,-0.018164359033107758,2.814980983734131,3729.796630859375
12180,292320,-29.85664493,29,24.0,10059,292219,211.97247314453125,0.0003,-0.26657572388648987,2.8075554370880127,2790.534423828125
12184,292416,-29.374939310000006,29,24.0,10064,292315,221.37098693847656,0.0003,-0.27054673433303833,2.7599873542785645,2509.298828125
12188,292512,-30.482277470000003,29,24.0,10068,292411,226.51852416992188,0.0003,-0.3771022856235504,2.796548843383789,3073.94970703125
12192,292608,-32.660289950000006,29,24.0,10071,292507,210.83148193359375,0.0003,-1.2860150337219238,2.7659568786621094,2102.11181640625
12196,292704,-32.98821426,29,24.0,10075,292603,190.3994140625,0.0003,0.43563199043273926,2.7689831256866455,2499.123291015625
12200,292800,-28.995844029999997,29,24.0,10080,292699,182.25613403320312,0.0003,0.2271403968334198,2.7549617290496826,2001.6263427734375
12204,292896,-29.51062065999999,29,24.0,10084,292795,188.26559448242188,0.0003,-0.19361251592636108,2.741274833679199,2495.25244140625
12208,292992,-30.12306736,29,24.0,10088,292891,207.3745574951172,0.0003,0.3874332010746002,2.715832471847534,2564.503173828125
12212,293088,-32.67578915,29,24.0,10093,292987,185.8245086669922,0.0003,-0.5887305736541748,2.756002902984619,3167.54638671875
12216,293184,-33.13230946,29,24.0,10097,293083,195.3997039794922,0.0003,-1.081944227218628,2.7927799224853516,2805.0400390625
12220,293280,-35.599558040000005,29,24.0,10102,293179,200.80001831054688,0.0003,-0.17432838678359985,2.814725875854492,2629.7744140625
12224,293376,-33.27176171,29,24.0,10106,293275,214.5,0.0003,-0.23682546615600586,2.838229179382324,2593.437255859375
12228,293472,-33.60501027,29,24.0,10111,293371,195.16683959960938,0.0003,0.03731383755803108,2.8469126224517822,2647.900390625
12232,293568,-32.86972428000001,29,24.0,10116,293467,190.218505859375,0.0003,-0.08206500113010406,2.8388853073120117,3258.21435546875
12236,293664,-32.997432659999994,29,24.0,10120,293563,190.78689575195312,0.0003,-0.7831297516822815,2.8323757648468018,2704.740234375
12240,293760,-32.59826212,29,24.0,10124,293659,228.75746154785156,0.0003,-0.353736013174057,2.8820111751556396,3217.44384765625
12244,293856,-33.13892125,29,24.0,10128,293755,185.29640197753906,0.0003,-0.24428394436836243,2.88513445854187,2418.3994140625
12248,293952,-34.1949757,29,24.0,10132,293851,197.23098754882812,0.0003,0.2589358985424042,2.884690046310425,2353.395263671875
12252,294048,-33.91286072,29,24.0,10136,293947,213.67486572265625,0.0003,0.09809382259845734,2.879889488220215,2366.41943359375
12256,294144,-35.85795098999999,29,24.0,10140,294043,203.3096160888672,0.0003,-0.07364765554666519,2.865363597869873,2143.728271484375
12260,294240,-33.58413492,29,24.0,10143,294139,199.1281280517578,0.0003,-0.09467975795269012,2.8811404705047607,2072.1630859375
12264,294336,-31.271348269999997,29,24.0,10146,294235,203.03497314453125,0.0003,0.41212350130081177,2.862539768218994,2558.244384765625
12268,294432,-29.145755759999997,29,24.0,10150,294331,192.9051513671875,0.0003,-0.1653386503458023,2.8588647842407227,3081.9755859375
12272,294528,-28.91755381,29,24.0,10153,294427,180.53887939453125,0.0003,-0.6871341466903687,2.8518431186676025,2941.39306640625
12276,294624,-32.280795760000004,29,24.0,10157,294523,215.01358032226562,0.0003,0.3374508023262024,2.856335401535034,3071.438720703125
12280,294720,-33.953859550000004,29,24.0,10161,294619,204.2666778564453,0.0003,0.4035022258758545,2.84745717048645,2942.001708984375
12284,294816,-34.658381760000005,29,24.0,10164,294715,205.4970703125,0.0003,-0.09574443101882935,2.8577895164489746,1455.1962890625
12288,294912,-33.890489470000006,29,24.0,10168,294811,192.76158142089844,0.0003,0.20184031128883362,2.8654730319976807,3275.0
12292,295008,-29.878905030000006,28,24.0,10172,294907,207.23843383789062,0.0003,0.35845398902893066,2.8450639247894287,3064.9931640625
12296,295104,-31.105269200000006,28,24.0,10177,295003,202.64007568359375,0.0003,-0.2855333685874939,2.8131587505340576,3126.454833984375
12300,295200,-31.534070960000005,28,24.0,10181,295099,192.68663024902344,0.0003,0.12672269344329834,2.7949259281158447,1882.8583984375
12304,295296,-29.380663560000002,28,24.0,10185,295195,185.55039978027344,0.0003,-0.18953700363636017,2.7707669734954834,2046.22314453125
12308,295392,-25.976418010000007,28,24.0,10189,295291,180.0771484375,0.0003,-0.15992335975170135,2.791649341583252,2493.10107421875
12312,295488,-25.173756830000002,28,24.0,10193,295387,178.62461853027344,0.0003,0.26165926456451416,2.8247294425964355,2555.18505859375
12316,295584,-24.78127062,28,24.0,10197,295483,208.77346801757812,0.0003,0.21015894412994385,2.8312065601348877,2634.13232421875
12320,295680,-23.575863819999995,28,24.0,10200,295579,210.49447631835938,0.0003,0.4013250768184662,2.809363842010498,3670.59130859375
12324,295776,-25.42502885,28,24.0,10204,295675,190.9607696533203,0.0003,0.12103943526744843,2.8157920837402344,1958.9381103515625
12328,295872,-26.668426040000003,28,24.0,10208,295771,210.18643188476562,0.0003,-1.5235490798950195,2.805305004119873,2988.023681640625
12332,295968,-24.71924251,28,24.0,10212,295867,211.35455322265625,0.0003,0.5297667384147644,2.8626019954681396,3488.91748046875
12336,296064,-21.873718109999995,28,24.0,10216,295963,206.6238250732422,0.0003,0.8008577823638916,2.877354860305786,2349.448974609375
12340,296160,-23.346716609999998,28,24.0,10222,296059,202.09095764160156,0.0003,0.3551098108291626,2.86226749420166,2430.4541015625
12344,296256,-24.337280610000008,28,24.0,10225,296155,198.9156036376953,0.0003,0.37455418705940247,2.8407039642333984,2648.2080078125
12348,296352,-21.670754349999996,28,24.0,10228,296251,180.30612182617188,0.0003,0.45681533217430115,2.826733350753784,2049.9638671875
12352,296448,-23.171019740000006,28,24.0,10232,296347,204.44345092773438,0.0003,-0.886317253112793,2.845789670944214,2272.54150390625
12356,296544,-24.715573660000004,28,24.0,10235,296443,191.83424377441406,0.0003,0.22984077036380768,2.8352739810943604,2516.783203125
12360,296640,-28.82668582,28,24.0,10238,296539,204.950439453125,0.0003,0.10110290348529816,2.8064239025115967,2782.30908203125
12364,296736,-29.171370720000006,28,24.0,10242,296635,196.44012451171875,0.0003,0.008145585656166077,2.791093587875366,2358.830322265625
12368,296832,-27.64167211,28,24.0,10245,296731,193.34747314453125,0.0003,0.050100792199373245,2.7812273502349854,2501.999755859375
12372,296928,-29.222829780000005,28,24.0,10249,296827,194.21975708007812,0.0003,-0.43121466040611267,2.7665092945098877,2542.8125
12376,297024,-28.726118880000005,28,24.0,10252,296923,173.366455078125,0.0003,0.3004116117954254,2.7577717304229736,2689.09130859375
12380,297120,-26.720600209999997,28,24.0,10255,297019,202.2996063232422,0.0003,-0.2813699245452881,2.741056203842163,2051.38330078125
12384,297216,-28.746893119999996,28,24.0,10258,297115,188.71743774414062,0.0003,-0.10588096082210541,2.712981700897217,2515.16748046875
12388,297312,-23.423272030000007,28,24.0,10262,297211,186.5633544921875,0.0003,0.2792743742465973,2.6979260444641113,2118.05322265625
12392,297408,-27.259797409999997,28,24.0,10265,297307,201.37379455566406,0.0003,0.12461166083812714,2.6812477111816406,2227.1796875
