time/episodes,time/total_timesteps,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,train/ent_coef,train/critic_loss
5308,127392,73.29661880999998,25,24.0,4995,127291,-24.666616439819336,0.0003,-0.02975834161043167,0.21881763637065887,13.082208633422852
5312,127488,75.23470969,25,24.0,4999,127387,-22.23664093017578,0.0003,0.09569068253040314,0.219697043299675,14.372878074645996
5316,127584,75.83550591000001,25,24.0,5003,127483,-22.977787017822266,0.0003,-0.05147644132375717,0.22262237966060638,20.921253204345703
5320,127680,75.06020482000001,25,24.0,5006,127579,-23.743406295776367,0.0003,0.2101058065891266,0.22394636273384094,12.056315422058105
5324,127776,74.05566474,25,24.0,5010,127675,-22.187625885009766,0.0003,0.12917736172676086,0.22528076171875,44.88603591918945
5328,127872,74.68396236999999,25,24.0,5014,127771,-21.75448226928711,0.0003,0.04155133664608002,0.22551998496055603,13.792713165283203
5332,127968,75.00507764,25,24.0,5018,127867,-21.5633544921875,0.0003,0.07589869201183319,0.22521641850471497,15.339991569519043
5336,128064,74.77700254999999,25,24.0,5021,127963,-23.571311950683594,0.0003,0.09102519601583481,0.2257087379693985,20.43315887451172
5340,128160,74.93401492,25,24.0,5025,128059,-18.834365844726562,0.0003,-0.11904263496398926,0.22441628575325012,30.873592376708984
5344,128256,75.47794222,25,24.0,5029,128155,-23.053319931030273,0.0003,0.08563206344842911,0.2236483246088028,16.00897979736328
5348,128352,75.3995979,25,24.0,5033,128251,-23.57977867126465,0.0003,0.01709916815161705,0.22396036982536316,16.556907653808594
5352,128448,75.31671243,25,24.0,5036,128347,-17.451961517333984,0.0003,-0.059467680752277374,0.22433525323867798,10.77188491821289
5356,128544,74.7899034,25,24.0,5040,128443,-20.175735473632812,0.0003,-0.03004026599228382,0.22376105189323425,30.500839233398438
5360,128640,74.33605124000002,25,24.0,5043,128539,-16.7519588470459,0.0003,-0.10608836263418198,0.22440145909786224,19.482810974121094
5364,128736,74.61446188000001,25,24.0,5047,128635,-21.03629493713379,0.0003,-0.20529812574386597,0.2267015278339386,16.574935913085938
5368,128832,74.17165227,25,24.0,5051,128731,-13.89017391204834,0.0003,-0.09349367767572403,0.22743874788284302,14.235711097717285
5372,128928,74.38141256,25,24.0,5054,128827,-21.704641342163086,0.0003,0.047962356358766556,0.2255735993385315,39.033660888671875
5376,129024,73.36692824,25,24.0,5058,128923,-27.403945922851562,0.0003,0.06575892865657806,0.22403393685817719,21.98562240600586
5380,129120,73.59966662,25,24.0,5062,129019,-21.242219924926758,0.0003,-0.04636526480317116,0.22331924736499786,16.307262420654297
5384,129216,75.15916064999999,25,24.0,5066,129115,-26.292320251464844,0.0003,0.07212884724140167,0.2220478355884552,41.260948181152344
5388,129312,76.00529371,25,24.0,5071,129211,-26.929533004760742,0.0003,-0.20802739262580872,0.22430852055549622,25.286277770996094
5392,129408,75.53046418000001,25,24.0,5075,129307,-22.83902931213379,0.0003,0.037040095776319504,0.22388319671154022,23.906936645507812
5396,129504,75.63942708,25,24.0,5079,129403,-20.607297897338867,0.0003,0.11786150187253952,0.22461417317390442,14.27584457397461
5400,129600,74.14645666,25,24.0,5083,129499,-21.533226013183594,0.0003,0.07737387716770172,0.2241818904876709,25.809009552001953
5404,129696,73.54968744,25,24.0,5086,129595,-20.37384033203125,0.0003,-0.07599380612373352,0.2245849370956421,23.872989654541016
5408,129792,73.98778976999999,25,24.0,5090,129691,-20.236093521118164,0.0003,-0.31995442509651184,0.22335588932037354,37.65339279174805
5412,129888,72.128643,25,24.0,5093,129787,-26.771154403686523,0.0003,0.14071421325206757,0.21910591423511505,15.26137638092041
5416,129984,71.20207862,25,24.0,5097,129883,-26.923175811767578,0.0003,0.024256493896245956,0.21995782852172852,19.34280776977539
5420,130080,72.31353781000001,25,24.0,5101,129979,-21.79717445373535,0.0003,0.021984003484249115,0.21849384903907776,23.83663558959961
5424,130176,72.70421284999999,25,24.0,5105,130075,-17.39137077331543,0.0003,-0.08110920339822769,0.21927517652511597,29.310279846191406
5428,130272,72.45185683,25,24.0,5109,130171,-22.63461685180664,0.0003,-0.0370296984910965,0.21818257868289948,27.132373809814453
5432,130368,72.27264136999999,25,24.0,5113,130267,-19.229888916015625,0.0003,0.09791439771652222,0.2219134122133255,8.067371368408203
5436,130464,72.17917835,25,24.0,5117,130363,-24.19779396057129,0.0003,-0.1575920432806015,0.22008289396762848,18.117656707763672
5440,130560,73.05479050000001,25,24.0,5121,130459,-26.4824161529541,0.0003,0.1346593052148819,0.21771745383739471,14.785320281982422
5444,130656,72.41048219,25,24.0,5124,130555,-24.738691329956055,0.0003,0.11391805112361908,0.21576032042503357,21.655126571655273
5448,130752,71.89041777,25,24.0,5128,130651,-21.849178314208984,0.0003,0.0492735281586647,0.21598199009895325,12.559110641479492
5452,130848,71.23766057,25,24.0,5131,130747,-22.78863525390625,0.0003,0.20167776942253113,0.21551363170146942,25.513080596923828
5456,130944,71.71005177,25,24.0,5135,130843,-17.217655181884766,0.0003,0.051772527396678925,0.21600501239299774,11.529703140258789
5460,131040,72.76592366000001,25,24.0,5139,130939,-18.604127883911133,0.0003,0.01142711378633976,0.21761351823806763,25.499588012695312
5464,131136,72.30050318,25,24.0,5142,131035,-23.095014572143555,0.0003,0.1135411262512207,0.2175596058368683,28.760696411132812
5468,131232,72.40004311,25,24.0,5146,131131,-24.7182674407959,0.0003,0.10905997455120087,0.21938878297805786,62.039039611816406
5472,131328,73.43899979,25,24.0,5150,131227,-22.037601470947266,0.0003,0.07222941517829895,0.21983732283115387,65.38997650146484
5476,131424,73.74603195,25,24.0,5154,131323,-20.861539840698242,0.0003,-0.17450198531150818,0.2197784185409546,24.781482696533203
5480,131520,73.4554285,25,24.0,5158,131419,-23.419673919677734,0.0003,0.004041053354740143,0.22010380029678345,32.202239990234375
5484,131616,73.16955608,25,24.0,5162,131515,-22.536653518676758,0.0003,-0.19554442167282104,0.22030521929264069,57.892276763916016
5488,131712,73.82001778,25,24.0,5166,131611,-20.731977462768555,0.0003,0.07275491952896118,0.2207806557416916,14.060763359069824
5492,131808,75.36075156999999,25,24.0,5169,131707,-22.142751693725586,0.0003,0.052736058831214905,0.22192266583442688,57.40052032470703
5496,131904,75.76773027,25,24.0,5173,131803,-22.00060272216797,0.0003,-0.09329883009195328,0.22097471356391907,34.53693389892578
5500,132000,75.92148299,25,24.0,5177,131899,-20.581531524658203,0.0003,0.12136853486299515,0.22033581137657166,51.02694320678711
5504,132096,76.25663116,25,24.0,5181,131995,-24.251256942749023,0.0003,0.0038262931630015373,0.22294867038726807,21.170494079589844
5508,132192,75.69502359999998,25,24.0,5186,132091,-31.585344314575195,0.0003,0.22689267992973328,0.22088688611984253,34.94145965576172
5512,132288,75.99010411,25,24.0,5190,132187,-22.814790725708008,0.0003,-0.22777780890464783,0.2196810394525528,21.53360366821289
5516,132384,76.73414836,25,24.0,5194,132283,-18.879987716674805,0.0003,-0.01929343119263649,0.21916988492012024,12.15006160736084
5520,132480,77.06633373000001,25,24.0,5198,132379,-19.831438064575195,0.0003,0.0013656392693519592,0.21785354614257812,18.742664337158203
5524,132576,78.11094564,25,24.0,5201,132475,-20.032936096191406,0.0003,0.006598152220249176,0.2173411101102829,21.6037654876709
5528,132672,78.51813332,25,24.0,5205,132571,-22.283733367919922,0.0003,-0.03643157333135605,0.2170056700706482,35.23499298095703
5532,132768,77.58762508,25,24.0,5208,132667,-21.0068302154541,0.0003,0.04768123850226402,0.21664778888225555,17.044252395629883
5536,132864,77.80557445,25,24.0,5212,132763,-23.27538299560547,0.0003,-0.08329653739929199,0.21588322520256042,25.27385711669922
5540,132960,76.75357864,25,24.0,5215,132859,-23.803218841552734,0.0003,-0.15571808815002441,0.21292923390865326,24.918235778808594
5544,133056,77.13638895000001,25,24.0,5219,132955,-16.670116424560547,0.0003,-0.041042957454919815,0.21226921677589417,23.16845703125
5548,133152,77.87133567999999,25,24.0,5223,133051,-23.398391723632812,0.0003,0.178544819355011,0.21316903829574585,24.588258743286133
5552,133248,77.96372184,25,24.0,5226,133147,-30.603912353515625,0.0003,0.0911383256316185,0.21367119252681732,38.541439056396484
5556,133344,78.67670835,25,24.0,5230,133243,-24.601829528808594,0.0003,-0.09134557098150253,0.21457161009311676,24.24081802368164
5560,133440,78.01050622,25,24.0,5234,133339,-25.623554229736328,0.0003,0.01677381619811058,0.2142179161310196,22.472904205322266
5564,133536,79.25411957000001,25,24.0,5238,133435,-20.911535263061523,0.0003,0.14954940974712372,0.21370160579681396,23.859094619750977
5568,133632,79.92251221000001,25,24.0,5242,133531,-21.344812393188477,0.0003,-0.04818843677639961,0.21743422746658325,22.662307739257812
5572,133728,78.75933033999999,25,24.0,5246,133627,-24.637306213378906,0.0003,0.04898691549897194,0.21828071773052216,14.397422790527344
5576,133824,78.41596206,25,24.0,5250,133723,-20.088787078857422,0.0003,-0.10806155204772949,0.21581004559993744,15.760528564453125
5580,133920,79.35866168,25,24.0,5254,133819,-23.21821403503418,0.0003,0.02655409276485443,0.21335665881633759,11.96341609954834
5584,134016,78.3028089,25,24.0,5257,133915,-24.507442474365234,0.0003,-0.04798556864261627,0.21557562053203583,18.431190490722656
5588,134112,77.70057679,25,24.0,5262,134011,-24.193017959594727,0.0003,0.04542239382863045,0.21553421020507812,12.33957290649414
5592,134208,76.69879073999999,25,24.0,5265,134107,-22.758220672607422,0.0003,-0.06494536250829697,0.21680669486522675,21.004409790039062
5596,134304,76.74103405000001,25,24.0,5270,134203,-17.700477600097656,0.0003,-0.10159003734588623,0.21607661247253418,8.860406875610352
5600,134400,77.07563372999999,25,24.0,5273,134299,-17.65013885498047,0.0003,0.09408792108297348,0.2181241810321808,17.995187759399414
5604,134496,77.90439269,25,24.0,5277,134395,-19.226295471191406,0.0003,-0.054279208183288574,0.2195655256509781,17.895034790039062
5608,134592,79.66603286,25,24.0,5281,134491,-22.324249267578125,0.0003,-0.07681287825107574,0.2210102379322052,25.040435791015625
5612,134688,80.58899561000001,25,24.0,5285,134587,-25.312641143798828,0.0003,0.08025811612606049,0.2214108258485794,34.700416564941406
5616,134784,79.92871814000002,25,24.0,5289,134683,-22.907957077026367,0.0003,0.13603739440441132,0.22156977653503418,23.537179946899414
5620,134880,79.62978522,25,24.0,5293,134779,-20.180166244506836,0.0003,-0.009497720748186111,0.22495891153812408,26.6651554107666
5624,134976,79.62263793000001,25,24.0,5296,134875,-20.211570739746094,0.0003,-0.10049325227737427,0.2246798872947693,25.688899993896484
5628,135072,80.24672169,25,24.0,5300,134971,-18.51594352722168,0.0003,-0.10994452983140945,0.22465616464614868,9.993461608886719
5632,135168,80.52841923000001,25,24.0,5304,135067,-21.04123878479004,0.0003,-0.16549083590507507,0.2231695055961609,28.13860321044922
5636,135264,80.50972382,25,24.0,5307,135163,-21.790878295898438,0.0003,-0.10419327765703201,0.22215543687343597,18.639312744140625
5640,135360,80.43180679999999,25,24.0,5311,135259,-19.198593139648438,0.0003,-0.24998243153095245,0.22202284634113312,47.044334411621094
5644,135456,80.10784643,25,24.0,5315,135355,-21.721452713012695,0.0003,-0.03230603039264679,0.22257591784000397,38.62654495239258
5648,135552,80.34908944,25,24.0,5318,135451,-24.621164321899414,0.0003,-0.052952662110328674,0.222792387008667,18.919065475463867
5652,135648,79.88614777,25,24.0,5322,135547,-24.477676391601562,0.0003,0.0503816120326519,0.22335653007030487,40.307464599609375
5656,135744,79.90843431000002,25,24.0,5326,135643,-17.124462127685547,0.0003,-0.17056143283843994,0.22299645841121674,40.15266418457031
5660,135840,79.57393238,25,24.0,5330,135739,-24.128843307495117,0.0003,-0.004799630492925644,0.22348016500473022,11.652303695678711
5664,135936,78.44649034,25,24.0,5333,135835,-19.892776489257812,0.0003,-0.08463714271783829,0.2218269556760788,18.41231918334961
5668,136032,78.56099564,25,24.0,5337,135931,-20.131175994873047,0.0003,-0.14476481080055237,0.22379730641841888,20.613710403442383
5672,136128,78.17942243,25,24.0,5341,136027,-22.8852596282959,0.0003,0.008795599453151226,0.22261202335357666,28.102710723876953
5676,136224,78.43252215000001,25,24.0,5345,136123,-22.29721450805664,0.0003,-0.008568920195102692,0.22334171831607819,10.902120590209961
5680,136320,78.13750276,25,24.0,5348,136219,-25.01596450805664,0.0003,-0.060609061270952225,0.22195328772068024,18.28003692626953
5684,136416,76.72348545999999,25,24.0,5352,136315,-22.44955825805664,0.0003,0.07298900187015533,0.22171758115291595,17.9538631439209
5688,136512,78.74300826999999,25,24.0,5356,136411,-22.53456687927246,0.0003,-0.15977433323860168,0.22073447704315186,12.95753288269043
5692,136608,78.30581361,25,24.0,5360,136507,-25.28200340270996,0.0003,0.05889429152011871,0.2189723253250122,30.078235626220703
5696,136704,77.61686406999999,25,24.0,5363,136603,-21.141319274902344,0.0003,-0.07155925780534744,0.22067928314208984,35.89594650268555
5700,136800,78.66958845,25,24.0,5367,136699,-20.48638153076172,0.0003,-0.12583042681217194,0.22053970396518707,74.22946166992188
5704,136896,77.894425,25,24.0,5371,136795,-22.762210845947266,0.0003,0.17881271243095398,0.21860864758491516,22.33551788330078
5708,136992,76.35109431,25,24.0,5375,136891,-19.573394775390625,0.0003,-0.1371910274028778,0.22279135882854462,28.255020141601562
5712,137088,75.55313824,25,24.0,5378,136987,-20.37898826599121,0.0003,0.0891965851187706,0.22268995642662048,24.66975975036621
5716,137184,75.77445865,25,24.0,5382,137083,-17.486690521240234,0.0003,-0.03143390640616417,0.22185713052749634,7.636415481567383
5720,137280,75.66510283999999,25,24.0,5386,137179,-21.126449584960938,0.0003,-0.1809924691915512,0.2213822454214096,29.81863784790039
5724,137376,74.60846579000001,25,24.0,5390,137275,-18.142370223999023,0.0003,-0.19855454564094543,0.22208212316036224,52.179283142089844
5728,137472,75.37793513,25,24.0,5393,137371,-26.088546752929688,0.0003,0.17408481240272522,0.22204354405403137,31.510805130004883
5732,137568,74.83404833,25,24.0,5397,137467,-22.92133331298828,0.0003,-0.003494933247566223,0.22340813279151917,16.389110565185547
5736,137664,73.85858787000001,25,24.0,5401,137563,-18.848302841186523,0.0003,-0.008929479867219925,0.2215750366449356,27.303386688232422
5740,137760,72.66349014000001,25,24.0,5405,137659,-19.214052200317383,0.0003,0.0164804607629776,0.22183683514595032,14.617382049560547
5744,137856,73.06761435000001,25,24.0,5408,137755,-22.110965728759766,0.0003,0.07412037998437881,0.22314240038394928,16.859580993652344
5748,137952,73.37601255999999,25,24.0,5412,137851,-23.6198673248291,0.0003,0.1260116696357727,0.22286374866962433,10.109975814819336
5752,138048,73.81813175,25,24.0,5416,137947,-22.199480056762695,0.0003,0.13977432250976562,0.22348658740520477,23.132034301757812
5756,138144,72.53923264000001,25,24.0,5420,138043,-22.966310501098633,0.0003,-0.1097167432308197,0.2237199991941452,16.51906967163086
5760,138240,73.1884094,25,24.0,5424,138139,-22.39623260498047,0.0003,0.08357235044240952,0.223671093583107,20.073162078857422
5764,138336,75.25961724,25,24.0,5428,138235,-21.283523559570312,0.0003,0.10238373279571533,0.22487880289554596,28.15304946899414
5768,138432,75.41598718,25,24.0,5432,138331,-25.47979164123535,0.0003,-0.021592088043689728,0.22221723198890686,18.699546813964844
5772,138528,76.22834567999999,25,24.0,5436,138427,-21.147146224975586,0.0003,-0.008717687800526619,0.22334952652454376,21.14209747314453
5776,138624,76.61369377,25,24.0,5440,138523,-23.84337043762207,0.0003,-0.05499409884214401,0.2217160165309906,25.865497589111328
5780,138720,75.95499307000001,25,24.0,5444,138619,-19.095115661621094,0.0003,0.1731966733932495,0.22001080214977264,17.499530792236328
5784,138816,77.92969105999998,25,24.0,5448,138715,-21.195877075195312,0.0003,0.09154346585273743,0.22032132744789124,17.423858642578125
5788,138912,76.67635877,25,24.0,5453,138811,-17.551511764526367,0.0003,0.11786487698554993,0.2208312302827835,32.87933349609375
5792,139008,77.19526961000001,25,24.0,5457,138907,-23.7033748626709,0.0003,0.006910411641001701,0.22129830718040466,14.429762840270996
5796,139104,78.09148543,25,24.0,5462,139003,-23.46387481689453,0.0003,-0.28562942147254944,0.2217339426279068,48.71592712402344
5800,139200,77.26047503,25,24.0,5466,139099,-22.042648315429688,0.0003,-0.069659523665905,0.22266118228435516,22.472976684570312
5804,139296,76.65145052000001,25,24.0,5471,139195,-23.648582458496094,0.0003,0.21015699207782745,0.22284916043281555,21.22551727294922
5808,139392,76.58275902999999,25,24.0,5475,139291,-25.049419403076172,0.0003,-0.022869981825351715,0.22294870018959045,19.11349105834961
5812,139488,76.81717621000001,25,24.0,5480,139387,-24.029993057250977,0.0003,-0.0460188053548336,0.22159534692764282,35.572532653808594
5816,139584,76.80610542000001,25,24.0,5486,139483,-18.21132469177246,0.0003,-0.1940682977437973,0.21863345801830292,33.156131744384766
5820,139680,76.34344897000001,25,24.0,5490,139579,-18.626401901245117,0.0003,-0.07066485285758972,0.2174493968486786,17.805438995361328
5824,139776,77.08347789,25,24.0,5494,139675,-23.910369873046875,0.0003,0.045637354254722595,0.219136580824852,23.736988067626953
5828,139872,75.71530950000002,25,24.0,5498,139771,-21.725910186767578,0.0003,0.2645775079727173,0.21952995657920837,13.276557922363281
5832,139968,75.58017764,25,24.0,5502,139867,-20.463245391845703,0.0003,-0.05999111384153366,0.22009332478046417,20.43045425415039
5836,140064,76.83556300000001,25,24.0,5506,139963,-22.791934967041016,0.0003,0.0065743811428546906,0.2190549373626709,19.81336212158203
5840,140160,78.94368370000001,25,24.0,5510,140059,-23.12993621826172,0.0003,-0.05533996969461441,0.22135289013385773,11.784994125366211
5844,140256,79.21873735999999,25,24.0,5514,140155,-23.347396850585938,0.0003,0.006384730339050293,0.22127556800842285,38.16997528076172
5848,140352,78.36923071999999,25,24.0,5519,140251,-18.759836196899414,0.0003,-0.0009851083159446716,0.22316575050354004,65.77952575683594
5852,140448,78.34939095,25,24.0,5524,140347,-24.311565399169922,0.0003,-0.1262359619140625,0.22442470490932465,10.153669357299805
5856,140544,78.7695356,25,24.0,5528,140443,-21.977218627929688,0.0003,-0.05938216298818588,0.2231401652097702,17.111982345581055
5860,140640,77.63130167999999,25,24.0,5532,140539,-23.0866641998291,0.0003,0.10123594105243683,0.2210514396429062,50.45936965942383
5864,140736,75.32482845,25,24.0,5536,140635,-24.38800048828125,0.0003,0.010591454803943634,0.22107431292533875,11.962752342224121
5868,140832,74.68626408000002,25,24.0,5540,140731,-22.66632080078125,0.0003,0.0032150018960237503,0.22196213901042938,49.26203918457031
5872,140928,72.60075635,25,24.0,5544,140827,-21.34002685546875,0.0003,0.12849214673042297,0.2202228456735611,11.491050720214844
5876,141024,71.73932792000001,25,24.0,5548,140923,-17.903682708740234,0.0003,-0.19176378846168518,0.22113583981990814,18.124324798583984
5880,141120,72.96555554,25,24.0,5553,141019,-17.83292007446289,0.0003,-0.19518142938613892,0.21898961067199707,38.16639709472656
5884,141216,72.9289487,25,24.0,5558,141115,-21.732473373413086,0.0003,0.10838152468204498,0.21879880130290985,34.00577163696289
5888,141312,71.91430471,25,24.0,5562,141211,-24.702938079833984,0.0003,-0.07565397769212723,0.2202422320842743,30.523122787475586
5892,141408,71.72979837000001,25,24.0,5566,141307,-26.47098731994629,0.0003,0.006780307739973068,0.21995759010314941,10.970785140991211
5896,141504,70.70461789999999,25,24.0,5570,141403,-20.129762649536133,0.0003,-0.09856271743774414,0.2195388525724411,9.518157958984375
5900,141600,72.61824773000001,25,24.0,5574,141499,-26.41642189025879,0.0003,-0.009665602818131447,0.21947623789310455,27.90740966796875
5904,141696,74.05868831,25,24.0,5580,141595,-24.78294563293457,0.0003,-0.07551568746566772,0.21836617588996887,47.798309326171875
5908,141792,73.62759245,25,24.0,5585,141691,-23.600994110107422,0.0003,-0.020688291639089584,0.2184494435787201,32.06166458129883
5912,141888,73.2445276,25,24.0,5589,141787,-21.550376892089844,0.0003,-0.09697999805212021,0.21633599698543549,21.20428466796875
5916,141984,72.8813468,25,24.0,5593,141883,-23.955530166625977,0.0003,0.06337633728981018,0.21546147763729095,16.03334617614746
5920,142080,74.10249914,25,24.0,5597,141979,-25.882219314575195,0.0003,0.03769230842590332,0.21616190671920776,17.757694244384766
5924,142176,73.37157022000001,25,24.0,5601,142075,-29.00710678100586,0.0003,0.24553713202476501,0.216369166970253,42.54655838012695
5928,142272,73.52300724,25,24.0,5606,142171,-23.184226989746094,0.0003,0.051500044763088226,0.21705715358257294,23.617122650146484
5932,142368,73.87855441,25,24.0,5611,142267,-16.96790313720703,0.0003,-0.28598591685295105,0.21758988499641418,9.454437255859375
5936,142464,72.69686344,25,24.0,5616,142363,-25.402740478515625,0.0003,-0.10059983283281326,0.2172766923904419,13.705608367919922
5940,142560,72.22991236,25,24.0,5620,142459,-22.046592712402344,0.0003,-0.17059892416000366,0.2179921418428421,50.428749084472656
5944,142656,71.35870161999999,25,24.0,5624,142555,-22.886167526245117,0.0003,0.08807942271232605,0.21953369677066803,21.65926742553711
5948,142752,71.38212147,25,24.0,5628,142651,-24.96006965637207,0.0003,0.07306161522865295,0.22184208035469055,84.2513427734375
5952,142848,70.5905113,25,24.0,5632,142747,-21.170331954956055,0.0003,0.007208657450973988,0.22361841797828674,16.370452880859375
5956,142944,70.53388159000001,25,24.0,5636,142843,-21.209218978881836,0.0003,-0.027744099497795105,0.22256480157375336,24.93231964111328
5960,143040,70.04938023999999,25,24.0,5641,142939,-24.36424446105957,0.0003,-0.07588325440883636,0.2195468544960022,57.64397430419922
5964,143136,70.65414969999999,25,24.0,5645,143035,-24.725383758544922,0.0003,-0.09520228207111359,0.21901091933250427,21.948909759521484
5968,143232,71.93404413999998,25,24.0,5648,143131,-19.690460205078125,0.0003,-0.21438997983932495,0.22029994428157806,33.462196350097656
5972,143328,72.46313506999999,25,24.0,5652,143227,-23.06473159790039,0.0003,0.029006119817495346,0.21807532012462616,36.00260925292969
5976,143424,73.12013485,25,24.0,5656,143323,-22.278404235839844,0.0003,0.10986928641796112,0.21899470686912537,15.208379745483398
5980,143520,72.48506651000001,25,24.0,5661,143419,-25.113710403442383,0.0003,0.0038108862936496735,0.21980591118335724,27.514453887939453
5984,143616,71.31538721000001,25,24.0,5665,143515,-21.645227432250977,0.0003,-0.14788822829723358,0.21751916408538818,16.29928207397461
5988,143712,72.31379745000001,25,24.0,5669,143611,-17.844589233398438,0.0003,-0.19738368690013885,0.21806630492210388,20.241727828979492
5992,143808,72.65466519,25,24.0,5673,143707,-22.250911712646484,0.0003,0.059446848928928375,0.21931922435760498,21.854618072509766
5996,143904,73.3796387,25,24.0,5677,143803,-19.169185638427734,0.0003,-0.14754000306129456,0.2191063016653061,23.088226318359375
6000,144000,71.48118308,25,24.0,5681,143899,-22.500885009765625,0.0003,-0.11920394003391266,0.21991202235221863,22.593769073486328
6004,144096,71.25050281,25,24.0,5685,143995,-26.360891342163086,0.0003,-0.15079176425933838,0.21938005089759827,27.062402725219727
6008,144192,72.3477019,25,24.0,5691,144091,-17.777822494506836,0.0003,-0.18436503410339355,0.22063422203063965,42.50035095214844
6012,144288,72.45558021,25,24.0,5696,144187,-25.616130828857422,0.0003,0.2081204056739807,0.21996676921844482,13.249641418457031
6016,144384,73.63963367,25,24.0,5701,144283,-26.164430618286133,0.0003,0.18280257284641266,0.21879228949546814,24.500408172607422
6020,144480,73.27247731,25,24.0,5707,144379,-22.3148136138916,0.0003,-0.1201612576842308,0.21742601692676544,14.4283447265625
6024,144576,73.5467542,25,24.0,5715,144475,-23.842056274414062,0.0003,0.10642281174659729,0.21728332340717316,27.99482536315918
6028,144672,73.71075300000001,25,24.0,5721,144571,-21.692363739013672,0.0003,0.05218086391687393,0.21646611392498016,19.539581298828125
6032,144768,74.11926599,25,24.0,5726,144667,-22.285350799560547,0.0003,-0.04196450859308243,0.21600037813186646,16.30908203125
6036,144864,75.49131526,25,24.0,5731,144763,-18.594396591186523,0.0003,-0.16320669651031494,0.21724887192249298,46.77050018310547
6040,144960,75.72680867999999,25,24.0,5737,144859,-23.736984252929688,0.0003,0.08969802409410477,0.2159166783094406,21.621177673339844
6044,145056,76.18892097,25,24.0,5743,144955,-21.664525985717773,0.0003,0.0947771817445755,0.2162889689207077,22.489376068115234
6048,145152,77.0441046,25,24.0,5750,145051,-20.772897720336914,0.0003,-0.0022353120148181915,0.21728067100048065,13.056997299194336
6052,145248,77.89226494999998,25,24.0,5759,145147,-22.530733108520508,0.0003,0.022808466106653214,0.2176041454076767,34.32418441772461
6056,145344,80.34854411,25,24.0,5767,145243,-18.90837287902832,0.0003,-0.09629123657941818,0.2168472856283188,26.80129623413086
6060,145440,81.63506018,25,24.0,5777,145339,-25.67755889892578,0.0003,0.16231971979141235,0.2179718315601349,52.312442779541016
6064,145536,81.18032676,25,24.0,5785,145435,-20.18975067138672,0.0003,0.07002123445272446,0.21898572146892548,23.470935821533203
6068,145632,79.59331526,25,24.0,5790,145531,-18.161113739013672,0.0003,-0.24137523770332336,0.22014549374580383,10.415382385253906
6072,145728,81.55612265999999,25,24.0,5796,145627,-21.63249969482422,0.0003,0.10289041697978973,0.21896019577980042,29.799922943115234
6076,145824,81.32098313,25,24.0,5801,145723,-21.291540145874023,0.0003,0.1109030619263649,0.21930989623069763,30.016632080078125
6080,145920,81.77949348,25,24.0,5805,145819,-20.85929298400879,0.0003,0.14488616585731506,0.22067251801490784,12.847138404846191
6084,146016,81.58027711,25,24.0,5809,145915,-25.2326602935791,0.0003,-0.058287832885980606,0.22244980931282043,27.25359535217285
6088,146112,81.40170736,25,24.0,5813,146011,-25.29836654663086,0.0003,0.2226172685623169,0.21979306638240814,21.326364517211914
6092,146208,80.89802093,25,24.0,5817,146107,-24.685928344726562,0.0003,0.09120114892721176,0.22070471942424774,16.986051559448242
6096,146304,80.79626055,25,24.0,5820,146203,-24.803932189941406,0.0003,0.1068262830376625,0.21908071637153625,11.376699447631836
6100,146400,80.88782132,25,24.0,5824,146299,-24.322776794433594,0.0003,0.13818088173866272,0.21816736459732056,27.434040069580078
6104,146496,80.24490214,25,24.0,5827,146395,-20.254262924194336,0.0003,-0.34020692110061646,0.2179057002067566,16.994190216064453
6108,146592,79.89132672,25,24.0,5831,146491,-24.585948944091797,0.0003,0.05576011911034584,0.21711848676204681,13.575397491455078
6112,146688,79.21141098999999,25,24.0,5835,146587,-22.178878784179688,0.0003,-0.0815272182226181,0.2162051796913147,18.686141967773438
6116,146784,79.12904628,25,24.0,5838,146683,-18.035463333129883,0.0003,-0.09331187605857849,0.2162919044494629,14.631792068481445
6120,146880,79.63420378999999,25,24.0,5842,146779,-21.832340240478516,0.0003,-0.07012719660997391,0.2178957313299179,16.465476989746094
6124,146976,78.8119564,25,24.0,5845,146875,-21.09079360961914,0.0003,-0.11346329748630524,0.21759213507175446,29.69631576538086
6128,147072,78.70318008000001,25,24.0,5849,146971,-19.943437576293945,0.0003,-0.07147964835166931,0.2169875055551529,36.869590759277344
6132,147168,78.52180984,25,24.0,5853,147067,-22.416275024414062,0.0003,-0.02259858325123787,0.21687261760234833,20.848363876342773
6136,147264,78.18853805999998,25,24.0,5858,147163,-19.402801513671875,0.0003,-0.1547662317752838,0.21717223525047302,33.005516052246094
6140,147360,77.54306343999998,25,24.0,5862,147259,-23.869155883789062,0.0003,-0.10808894038200378,0.21615387499332428,30.369285583496094
6144,147456,77.89972651,25,24.0,5866,147355,-27.988237380981445,0.0003,0.1792733520269394,0.21728314459323883,19.663694381713867
6148,147552,77.50406677000001,25,24.0,5870,147451,-21.776134490966797,0.0003,-0.008063163608312607,0.21811260282993317,12.656824111938477
6152,147648,77.41874772,25,24.0,5874,147547,-20.746068954467773,0.0003,-0.09656719863414764,0.21922269463539124,15.058516502380371
