#{"t_start": 1745789681.3433535, "env_id": "None"}
r,l,t
68.1408,24,372.595234
46.3104,24,372.62923
65.7648,24,372.652059
67.7808,24,372.670668
47.9808,24,372.688948
47.4768,24,372.704949
53.2944,24,372.727535
38.088,24,372.746233
55.2096,24,372.800942
73.44,24,372.822945
93.0672,24,372.849387
68.2416,24,372.875574
55.728,24,372.903825
57.168,24,372.93507
41.7312,24,372.959716
47.6064,24,372.977733
56.1024,24,372.996177
46.08,24,373.017139
84.384,24,373.039391
74.7072,24,373.058405
85.4496,24,373.075405
38.9376,24,373.091974
68.1408,24,373.108872
55.7568,24,373.125517
35.1936,24,373.142299
51.5088,24,373.158894
54.1008,24,373.178713
37.728,24,373.195624
55.9296,24,373.236153
49.0608,24,373.252135
38.664,24,373.269136
38.8368,24,373.285137
65.6928,24,373.304141
47.52,24,373.325147
45.0,24,373.348164
56.2608,24,373.371303
63.4464,24,373.393306
40.32,24,373.412312
67.7232,24,373.431309
72.8064,24,373.45031
60.84,24,373.470313
42.9552,24,373.495844
90.9504,24,373.520401
45.0864,24,373.542697
56.1744,24,373.567096
42.9552,24,373.593348
58.1328,24,373.612628
51.552,24,373.632303
40.032,24,373.67657
79.9776,24,373.697572
54.9936,24,373.716574
53.9856,24,373.7386
83.8944,24,373.771017
39.8304,24,373.797109
53.8848,24,373.821198
49.392,24,373.84425
56.1024,24,373.867256
54.072,24,373.897574
55.4112,24,373.923273
52.128,24,373.942684
69.8544,24,373.960998
48.4272,24,373.982412
41.8752,24,374.00244
56.9232,24,374.01944
46.656,24,374.03544
53.2368,24,374.053443
46.0944,24,374.074445
65.7648,24,374.108654
49.2768,24,374.163944
47.6064,24,374.185301
83.8944,24,374.203304
25.4448,24,374.223788
54.5184,24,374.242859
31.5936,24,374.263288
68.9472,24,374.286361
55.3824,24,374.309777
47.736,24,374.333711
59.1984,24,374.359269
52.5888,24,374.383272
53.2368,24,374.402272
48.2256,24,374.419819
85.4496,24,374.436837
49.68,24,374.458126
37.44,24,374.477873
53.8848,24,374.496338
69.1344,24,374.512699
60.9408,24,374.530001
67.4208,24,374.546375
49.0608,24,374.804605
57.744,24,374.83661
44.9856,24,374.860613
40.0176,24,374.89262
85.4496,24,374.925134
67.4208,24,374.949745
55.4112,24,374.971564
66.1104,24,374.99182
43.0992,24,375.013321
50.7456,24,375.032322
38.4192,24,375.049324
56.2608,24,375.06667
34.3872,24,375.083736
56.0448,24,375.09974
38.4624,24,375.13977
79.9488,24,375.180588
82.7712,24,375.211141
82.7712,24,375.233049
26.0784,24,375.251393
45.6912,24,375.268069
64.4832,24,375.305694
39.7728,24,375.322123
39.5568,24,375.348392
55.1232,24,375.38242
57.1968,24,375.407857
34.92,24,375.429856
40.032,24,375.448858
44.1216,24,375.467098
41.8752,24,375.487505
57.0096,24,375.506504
51.408,24,375.53265
39.3264,24,375.550649
39.5712,24,375.56665
39.168,24,375.583651
47.52,24,375.599652
83.5056,24,375.619654
47.6208,24,375.635655
82.7712,24,375.652657
65.6928,24,375.669658
55.1952,24,375.686659
57.1104,24,375.726661
20.4336,24,375.749687
60.9408,24,375.786979
51.5088,24,375.810968
58.2768,24,375.828702
51.0912,24,375.851261
57.9888,24,375.881268
42.9408,24,375.911287
41.7456,24,375.935988
53.424,24,375.955993
47.1312,24,375.973459
43.4448,24,375.995422
61.3872,24,376.011832
47.4768,24,376.031081
49.9392,24,376.047081
37.656,24,376.065083
54.1008,24,376.083086
41.7456,24,376.100088
43.6032,24,376.117089
67.7232,24,376.133089
51.0768,24,376.178218
41.4576,24,376.198295
63.4464,24,376.228048
60.9408,24,376.25143
56.1744,24,376.271431
83.952,24,376.293082
44.5536,24,376.31232
51.5088,24,376.333575
64.0944,24,376.354064
61.3872,24,376.373755
69.1344,24,376.397856
48.4848,24,376.418301
50.0256,24,376.441601
38.16,24,376.463817
56.736,24,376.490456
54.0,24,376.522146
54.7776,24,376.547795
53.3232,24,376.567076
46.1088,24,376.583618
79.9488,24,376.612838
50.2992,24,376.666941
64.2816,24,376.693966
56.2032,24,376.719969
50.2848,24,376.740054
41.7456,24,376.762388
52.416,24,376.783489
56.5632,24,376.802684
44.9856,24,376.823087
47.6208,24,376.847625
48.4272,24,376.867629
56.2608,24,376.901158
49.2768,24,376.929942
61.488,24,376.957677
64.2816,24,376.975247
52.7328,24,376.991836
33.5952,24,377.009451
41.7456,24,377.026782
47.52,24,377.048684
38.088,24,377.079082
56.2032,24,377.097173
46.224,24,377.135067
47.6208,24,377.151572
36.648,24,377.172866
57.024,24,377.203624
41.2416,24,377.227693
54.1008,24,377.253026
51.5232,24,377.276628
59.8464,24,377.295203
56.7936,24,377.313237
49.6224,24,377.335063
46.224,24,377.354994
43.6032,24,377.374234
60.9408,24,377.400118
53.9568,24,377.419622
79.9776,24,377.439247
47.0304,24,377.458043
48.96,24,377.478138
21.168,24,377.497027
57.1968,24,377.516132
49.5216,24,377.534078
42.1632,24,377.577615
57.744,24,377.607677
55.7568,24,377.628909
73.44,24,377.652641
69.264,24,377.673476
65.952,24,377.694618
43.0992,24,377.713426
96.0336,24,377.733748
47.6496,24,377.753037
33.1344,24,377.771152
57.168,24,377.791732
41.7312,24,377.811961
9.144,24,377.835717
52.5888,24,377.855332
42.912,24,377.880069
59.8464,24,377.908965
36.4896,24,377.943357
45.0,24,377.970391
48.1536,24,377.992646
37.5264,24,378.015131
55.4112,24,378.059137
57.744,24,378.078172
46.3104,24,378.097173
59.0112,24,378.121175
55.9296,24,378.141886
54.8352,24,378.162285
53.9568,24,378.185461
39.168,24,378.207859
48.0096,24,378.226137
83.952,24,378.248225
64.9008,24,378.266981
53.9856,24,378.293368
46.3104,24,378.314701
34.7904,24,378.3311
52.5888,24,378.357549
53.28,24,378.376925
41.616,24,378.393945
39.6432,24,378.411674
49.2768,24,378.428548
39.5568,24,378.445211
17.6832,24,378.489026
49.4352,24,378.508946
55.1952,24,378.536947
77.7168,24,378.552948
45.6912,24,378.579974
43.8768,24,378.599974
61.416,24,378.620976
52.5888,24,378.640978
26.0784,24,378.658979
52.1712,24,378.686822
63.6192,24,378.708834
47.52,24,378.728836
47.6496,24,378.745835
54.6768,24,378.763837
52.416,24,378.779839
82.9584,24,378.795839
61.416,24,378.812841
54.2736,24,378.844531
74.1888,24,378.869192
53.1936,24,378.908929
55.1952,24,378.962204
46.1088,24,378.982349
79.6752,24,379.004546
96.0336,24,379.024917
67.7808,24,379.043714
47.6352,24,379.062305
49.5216,24,379.081911
55.9296,24,379.100336
46.6416,24,379.118359
47.6208,24,379.138273
59.3424,24,379.157682
45.936,24,379.178708
65.1744,24,379.196229
43.1856,24,379.213649
69.264,24,379.22962
75.2976,24,379.248744
55.4112,24,379.265346
39.7728,24,379.283151
47.88,24,379.31578
53.8128,24,379.3461
67.7232,24,379.387948
59.976,24,379.407064
65.6928,24,379.429065
43.6896,24,379.448177
34.92,24,379.465655
41.4576,24,379.486768
9.144,24,379.508966
44.8992,24,379.528325
26.0784,24,379.548331
44.0928,24,379.567352
44.8992,24,379.584852
63.4464,24,379.607255
43.6032,24,379.62804
47.6496,24,379.644866
64.0944,24,379.661697
36.4896,24,379.678212
48.0096,24,379.694886
67.5648,24,379.715633
57.0096,24,379.7342
49.68,24,379.751447
43.6896,24,379.793376
57.744,24,379.822334
57.1968,24,379.842935
63.6336,24,379.861937
79.9488,24,379.894807
57.024,24,379.926811
51.624,24,379.953154
43.4448,24,379.971155
55.728,24,379.992804
41.256,24,380.011678
56.7936,24,380.031819
41.7888,24,380.051601
67.4208,24,380.075703
56.7936,24,380.096705
57.456,24,380.112707
26.0784,24,380.129708
53.712,24,380.160205
43.272,24,380.182475
42.912,24,380.223226
46.7568,24,380.251456
38.9232,24,380.309008
26.5392,24,380.329123
37.656,24,380.352126
57.7728,24,380.378116
72.8064,24,380.403798
41.2416,24,380.423203
64.2816,24,380.442205
49.3488,24,380.462886
26.0784,24,380.483199
60.4368,24,380.503428
48.2256,24,380.519986
38.4192,24,380.543831
53.1072,24,380.565261
79.2,24,380.582476
61.4448,24,380.599168
51.9552,24,380.618229
59.1984,24,380.648601
48.0096,24,380.685895
73.44,24,380.718367
44.9856,24,380.741368
92.88,24,380.781371
38.4624,24,380.797373
47.0304,24,380.814964
54.0,24,380.846758
36.4896,24,380.868945
82.8576,24,380.902795
57.744,24,380.935184
46.1088,24,380.960642
47.5344,24,380.9839
59.0112,24,381.001394
40.032,24,381.026603
72.8064,24,381.045765
41.832,24,381.06655
53.8848,24,381.083757
67.7808,24,381.099934
64.2816,24,381.116226
39.3264,24,381.132837
43.6032,24,381.149487
42.912,24,381.166567
57.456,24,381.18597
34.3872,24,381.225069
85.4496,24,381.244071
90.9504,24,381.266592
53.3232,24,381.286304
83.736,24,381.309431
65.6928,24,381.326408
46.1088,24,381.350045
60.1632,24,381.370854
39.3264,24,381.39086
47.5344,24,381.412329
40.032,24,381.435747
44.8992,24,381.455881
47.0304,24,381.477879
52.1712,24,381.495882
51.624,24,381.512883
54.0,24,381.530884
39.8304,24,381.547886
53.8848,24,381.563887
69.264,24,381.580888
47.52,24,381.596889
54.72,24,381.642734
54.1008,24,381.674396
64.4832,24,381.697397
82.8576,24,381.717399
54.2736,24,381.735859
47.6496,24,381.75874
52.5888,24,381.779212
65.7648,24,381.79724
38.4624,24,381.815514
50.7456,24,381.837004
51.552,24,381.858595
56.9376,24,381.8846
48.0096,24,381.912938
56.2608,24,381.945262
40.5216,24,381.963808
21.3264,24,381.982233
41.2416,24,382.002778
34.7904,24,382.021822
53.3232,24,382.039825
52.1712,24,382.05921
21.6,24,382.109619
40.1472,24,382.126621
57.6,24,382.145621
59.976,24,382.163624
47.6208,24,382.183626
61.8048,24,382.217973
58.9968,24,382.246236
44.9856,24,382.267588
87.696,24,382.285979
61.488,24,382.304009
56.5632,24,382.322013
4.68,24,382.350824
53.1072,24,382.369738
38.088,24,382.387793
65.6928,24,382.410794
48.2256,24,382.431795
55.3824,24,382.450801
48.1536,24,382.471298
63.4464,24,382.4914
47.52,24,382.510403
46.6416,24,382.561282
47.4768,24,382.58557
54.072,24,382.610916
45.2736,24,382.631918
39.7728,24,382.651922
40.5216,24,382.674936
54.6192,24,382.694945
41.616,24,382.714947
56.376,24,382.735948
56.736,24,382.755952
46.7424,24,382.774951
38.16,24,382.793957
38.16,24,382.814257
48.4848,24,382.84036
38.9376,24,382.88301
85.4496,24,382.916287
96.0336,24,382.951242
34.7904,24,382.970679
76.4784,24,382.990588
84.384,24,383.009117
55.296,24,383.051828
21.6,24,383.070131
23.688,24,383.101359
79.9776,24,383.123387
53.8128,24,383.143388
39.7152,24,383.162178
56.0736,24,383.181397
68.1408,24,383.200432
32.8608,24,383.218913
38.16,24,383.241971
55.1952,24,383.257973
55.296,24,383.274974
67.5648,24,383.292977
79.9488,24,383.30898
39.6432,24,383.327983
59.0112,24,383.346979
57.456,24,383.377462
44.568,24,383.400645
44.1216,24,383.417657
58.9968,24,383.435854
74.7072,24,383.479613
60.9408,24,383.516961
44.352,24,383.539435
46.08,24,383.562758
60.9408,24,383.589286
46.3104,24,383.611287
72.0,24,383.63165
36.4896,24,383.654042
83.8944,24,383.675657
40.5216,24,383.696134
53.28,24,383.718563
66.6,24,383.736663
53.3232,24,383.752784
49.392,24,383.769244
66.528,24,383.786153
37.5264,24,383.804878
65.6928,24,383.823633
51.408,24,383.845185
12.2544,24,383.861432
41.976,24,383.883635
56.5632,24,384.121827
63.5904,24,384.146787
44.0928,24,384.17322
34.7904,24,384.197711
40.464,24,384.216198
49.68,24,384.237149
59.0112,24,384.258826
51.5232,24,384.282657
74.1888,24,384.301853
58.2768,24,384.324788
96.0336,24,384.34503
38.16,24,384.369796
47.6496,24,384.390395
56.2608,24,384.413834
44.352,24,384.436882
47.52,24,384.461742
54.0,24,384.485642
41.832,24,384.510524
54.0,24,384.533573
41.976,24,384.557471
51.9552,24,384.625966
51.5088,24,384.653969
32.8608,24,384.676972
47.6496,24,384.697972
49.1328,24,384.717971
103.2192,24,384.738973
47.6208,24,384.758713
61.488,24,384.782798
52.848,24,384.803757
49.0608,24,384.832723
48.4272,24,384.858715
58.1184,24,384.885859
50.2848,24,384.914168
46.1088,24,384.943594
54.9936,24,384.975261
48.8448,24,385.006169
47.1312,24,385.0299
55.5984,24,385.055936
47.1312,24,385.081632
64.4832,24,385.101633
47.1024,24,385.149253
43.4448,24,385.172258
92.0592,24,385.194255
37.728,24,385.226571
46.656,24,385.245573
73.44,24,385.27031
59.0112,24,385.293959
21.6,24,385.314903
61.92,24,385.336934
53.1072,24,385.359414
50.6736,24,385.379242
41.7312,24,385.399019
47.9808,24,385.415871
44.9856,24,385.434576
51.5232,24,385.450414
69.8544,24,385.46696
83.736,24,385.483657
54.072,24,385.501367
10.08,24,385.519009
55.296,24,385.535604
90.9504,24,385.572842
56.2752,24,385.590843
65.6928,24,385.613196
67.4208,24,385.632075
43.6032,24,385.649288
50.688,24,385.667289
53.8128,24,385.688845
87.4512,24,385.708133
46.728,24,385.725716
21.6,24,385.74512
45.4176,24,385.763994
103.2192,24,385.781921
38.664,24,385.799272
58.9968,24,385.818779
38.9232,24,385.842736
58.9968,24,385.867237
37.656,24,385.895527
12.2544,24,385.922364
55.5984,24,385.953553
47.9376,24,385.978371
47.6496,24,386.023477
48.2256,24,386.049173
45.576,24,386.069679
49.392,24,386.088128
43.0992,24,386.109274
45.4176,24,386.128316
34.3872,24,386.145318
39.5568,24,386.169478
65.2752,24,386.190494
45.5184,24,386.217434
72.0,24,386.236333
53.1936,24,386.256561
43.6896,24,386.277615
46.872,24,386.299471
44.064,24,386.315359
39.6432,24,386.334844
53.1072,24,386.35161
63.6192,24,386.369372
96.0336,24,386.386086
67.5648,24,386.404012
53.1936,24,386.440934
47.0304,24,386.457974
63.6192,24,386.476139
44.064,24,386.49269
56.736,24,386.516094
53.5392,24,386.538582
65.2752,24,386.561584
68.9472,24,386.57874
55.1952,24,386.596088
48.4272,24,386.616126
53.424,24,386.638997
53.5392,24,386.660604
52.128,24,386.680621
55.3824,24,386.698623
66.6,24,386.715624
65.6928,24,386.73363
45.6912,24,386.750628
87.4512,24,386.76763
49.68,24,386.78463
37.44,24,386.823816
61.8048,24,386.879342
43.7904,24,386.91568
50.7456,24,386.948043
66.8016,24,386.982413
51.624,24,387.009942
82.9872,24,387.032365
55.4832,24,387.057385
66.8016,24,387.082293
73.44,24,387.110788
40.32,24,387.132729
58.9968,24,387.153094
38.16,24,387.178044
53.1936,24,387.199206
61.488,24,387.217112
53.8848,24,387.232938
52.848,24,387.249851
52.848,24,387.266567
47.6208,24,387.28324
45.1872,24,387.299803
49.6224,24,387.317487
56.736,24,387.377968
38.16,24,387.404974
54.2736,24,387.434355
38.088,24,387.451357
50.6736,24,387.471358
87.4512,24,387.49054
56.376,24,387.513196
46.7424,24,387.535145
34.7904,24,387.554579
53.2368,24,387.572066
44.9856,24,387.593183
54.1008,24,387.627331
38.8368,24,387.648408
44.064,24,387.664309
44.5536,24,387.684122
79.9776,24,387.704772
54.072,24,387.724567
68.2416,24,387.743138
47.6064,24,387.760436
46.08,24,387.778225
47.1456,24,387.829339
48.4704,24,387.850113
55.9296,24,387.888738
67.4208,24,387.920227
57.456,24,387.949448
49.3488,24,387.972133
83.5056,24,387.992935
33.1344,24,388.01394
56.16,24,388.032941
12.2544,24,388.052353
63.6336,24,388.074045
72.144,24,388.092583
42.9408,24,388.111527
55.9296,24,388.13078
61.488,24,388.150517
40.32,24,388.170758
68.9472,24,388.196971
41.7888,24,388.215748
54.8352,24,388.251484
39.3264,24,388.28293
46.9008,24,388.34217
37.44,24,388.369559
40.464,24,388.389102
47.9376,24,388.409369
63.6192,24,388.430545
65.952,24,388.451064
53.8128,24,388.4721
83.8944,24,388.490099
70.0416,24,388.508137
58.2768,24,388.526138
61.488,24,388.54314
53.424,24,388.56066
47.4768,24,388.582517
54.0,24,388.599882
48.8448,24,388.617119
53.28,24,388.635215
44.064,24,388.651217
77.7168,24,388.668218
42.912,24,388.685584
49.68,24,388.702772
65.6928,24,388.75878
41.8752,24,388.780247
36.4896,24,388.809249
48.2256,24,388.83024
69.8544,24,388.85454
45.0,24,388.87759
45.936,24,388.908592
103.2192,24,388.939608
58.2768,24,388.962137
41.256,24,388.983318
40.32,24,389.007124
56.2032,24,389.02479
43.272,24,389.042297
37.8432,24,389.058121
45.0,24,389.075562
44.5536,24,389.092506
35.2368,24,389.10907
57.6,24,389.125667
66.528,24,389.144339
70.0416,24,389.159921
21.3264,24,389.198417
49.0608,24,389.214866
10.08,24,389.248252
53.8848,24,389.274866
79.6752,24,389.291867
48.0096,24,389.31118
51.552,24,389.328199
47.6496,24,389.354358
58.1184,24,389.375372
63.6336,24,389.393376
52.848,24,389.411376
26.0784,24,389.428378
39.7152,24,389.44538
57.1968,24,389.465689
72.144,24,389.484615
36.648,24,389.50063
59.112,24,389.517631
55.296,24,389.535173
72.144,24,389.558557
50.688,24,389.57789
41.832,24,389.618226
53.9568,24,389.635228
38.6352,24,389.661281
46.6416,24,389.685285
55.3824,24,389.703287
83.736,24,389.727333
45.5184,24,389.745334
49.1328,24,389.766335
47.4768,24,389.788906
65.952,24,389.811144
64.6128,24,389.835795
54.2736,24,389.85555
63.6192,24,389.877086
53.9568,24,389.905577
66.6,24,389.934209
40.32,24,389.954848
62.9856,24,389.973556
56.2032,24,389.993814
39.528,24,390.011346
64.2816,24,390.039028
44.6112,24,390.088253
54.1008,24,390.105065
45.2736,24,390.132096
53.2944,24,390.151097
81.9936,24,390.171569
57.9888,24,390.19257
39.6432,24,390.213572
49.0608,24,390.235594
56.7936,24,390.255828
40.32,24,390.272708
37.656,24,390.292258
38.3184,24,390.30974
45.4464,24,390.326505
40.464,24,390.346055
38.9376,24,390.363789
34.92,24,390.380746
53.2368,24,390.396899
87.696,24,390.413572
55.9296,24,390.430339
51.7536,24,390.446952
56.16,24,390.484875
51.408,24,390.502558
60.2352,24,390.537774
53.424,24,390.56112
44.352,24,390.582125
50.2848,24,390.602126
33.1344,24,390.622128
69.1344,24,390.643129
45.5184,24,390.66113
55.2096,24,390.67809
54.7776,24,390.697701
66.6,24,390.714733
53.1072,24,390.73188
53.8128,24,390.750358
47.5344,24,390.789608
77.7168,24,390.817901
58.1184,24,390.844935
39.5712,24,390.89185
47.0304,24,390.929698
40.0176,24,390.959922
93.0672,24,391.005394
61.92,24,391.028398
37.8432,24,391.048399
63.6192,24,391.07244
45.4464,24,391.094636
72.0,24,391.118043
62.3232,24,391.142009
57.7728,24,391.160035
64.2816,24,391.182052
46.1232,24,391.200728
54.432,24,391.218929
40.5216,24,391.235509
41.904,24,391.252356
47.8944,24,391.268886
56.9232,24,391.295833
47.9376,24,391.322137
39.8304,24,391.345136
43.0992,24,391.371634
49.392,24,391.387941
67.4208,24,391.405522
56.376,24,391.453986
83.8944,24,391.491765
47.6064,24,391.514772
53.3664,24,391.537125
55.5984,24,391.563495
85.4496,24,391.583591
82.9584,24,391.603489
51.0768,24,391.624731
50.688,24,391.642559
82.7712,24,391.660177
56.2032,24,391.676176
56.5632,24,391.693658
56.2608,24,391.713368
49.0608,24,391.730428
70.0416,24,391.747429
46.656,24,391.763934
38.664,24,391.780935
21.6,24,391.797937
41.7312,24,391.81524
65.1744,24,391.834565
41.7312,24,391.890134
47.6064,24,391.927242
70.0416,24,391.963668
41.7312,24,391.982992
26.0784,24,392.003306
55.7568,24,392.024306
83.8944,24,392.044307
63.4464,24,392.063311
59.3424,24,392.082462
37.44,24,392.101917
46.1232,24,392.120901
9.144,24,392.139748
49.68,24,392.160164
48.4704,24,392.179162
58.9968,24,392.198224
56.736,24,392.217041
12.1104,24,392.23627
79.9776,24,392.255374
4.68,24,392.277248
39.6432,24,392.309672
47.8944,24,392.374896
39.5712,24,392.393545
38.4624,24,392.411928
53.5392,24,392.431215
40.0176,24,392.450217
23.688,24,392.469218
54.1008,24,392.48915
51.7536,24,392.513209
38.3184,24,392.537916
68.1408,24,392.555094
55.296,24,392.571577
38.664,24,392.588218
53.3664,24,392.604729
21.6,24,392.624371
61.488,24,392.647182
47.6208,24,392.664332
35.1936,24,392.680916
45.4464,24,392.697638
65.6928,24,392.714364
43.6896,24,392.730281
67.4208,24,392.768572
64.0944,24,392.784572
66.6,24,392.802055
41.7456,24,392.821493
48.8448,24,392.842779
56.16,24,392.863895
44.8992,24,392.889154
51.9552,24,392.919249
67.7808,24,392.949095
77.7168,24,392.972098
41.256,24,392.993098
56.736,24,393.013968
87.6096,24,393.035069
55.7568,24,393.057147
40.1472,24,393.075152
55.2096,24,393.092151
38.16,24,393.108528
20.4336,24,393.126032
48.4272,24,393.143287
47.1456,24,393.160345
54.72,24,393.42959
39.168,24,393.450592
47.52,24,393.472664
43.0992,24,393.504842
52.848,24,393.529258
49.0608,24,393.549206
53.9856,24,393.576972
49.392,24,393.598974
53.28,24,393.623563
40.0176,24,393.641114
82.9872,24,393.659634
52.848,24,393.679574
44.0928,24,393.698585
44.568,24,393.715515
52.1712,24,393.74629
55.512,24,393.772298
36.648,24,393.7913
54.2736,24,393.809301
51.408,24,393.827302
45.936,24,393.847569
44.9856,24,393.89465
60.84,24,393.921511
51.0768,24,393.952586
38.664,24,393.977972
55.728,24,393.998734
53.28,24,394.020747
45.936,24,394.045751
21.6,24,394.06592
54.3168,24,394.089357
60.84,24,394.106369
55.3824,24,394.124375
84.384,24,394.141373
55.4112,24,394.158374
43.8768,24,394.175375
57.7728,24,394.19994
53.9856,24,394.2176
74.1888,24,394.234879
37.8432,24,394.259568
72.8064,24,394.288268
49.68,24,394.317516
49.536,24,394.362808
40.5216,24,394.38081
58.1328,24,394.399811
59.1984,24,394.419092
68.2416,24,394.440546
38.664,24,394.461572
49.536,24,394.484889
46.0944,24,394.507744
55.296,24,394.530746
67.7232,24,394.551214
61.416,24,394.57939
55.296,24,394.603704
41.832,24,394.625942
43.6032,24,394.646649
47.4768,24,394.679853
83.5056,24,394.704864
46.224,24,394.724323
47.52,24,394.744527
51.5232,24,394.763997
38.6352,24,394.781126
53.208,24,394.822132
37.8432,24,394.845422
55.4112,24,394.867424
56.1024,24,394.894429
76.4784,24,394.923427
12.1104,24,394.953218
55.1232,24,394.979275
53.424,24,395.001278
59.8464,24,395.022348
53.9568,24,395.039418
53.9856,24,395.063463
54.6192,24,395.084057
39.528,24,395.103664
62.3232,24,395.121503
48.96,24,395.1456
34.3872,24,395.166844
66.8016,24,395.185114
55.3824,24,395.208962
23.688,24,395.248963
59.112,24,395.277833
62.9856,24,395.322634
47.1312,24,395.344115
53.2368,24,395.366155
53.1936,24,395.386617
66.528,24,395.406025
36.4896,24,395.426028
53.28,24,395.443029
38.16,24,395.46103
79.6752,24,395.481031
47.6208,24,395.507794
38.664,24,395.530551
59.1984,24,395.552265
51.0768,24,395.58355
65.952,24,395.608661
46.1232,24,395.628263
54.2736,24,395.645251
49.0608,24,395.661929
37.656,24,395.678591
55.296,24,395.695239
60.84,24,395.712206
54.9936,24,395.750554
51.0912,24,395.7705
43.6032,24,395.795849
51.9552,24,395.828255
79.2,24,395.852066
46.1232,24,395.882236
44.6112,24,395.916524
58.1184,24,395.945391
48.96,24,395.968021
53.3232,24,395.986621
48.2256,24,396.005148
64.4832,24,396.021752
56.0448,24,396.039284
70.0416,24,396.056981
49.1328,24,396.07559
47.6208,24,396.094589
54.432,24,396.114595
56.16,24,396.135368
47.9376,24,396.156523
54.6192,24,396.174247
79.9488,24,396.211954
56.2032,24,396.230955
39.3264,24,396.254284
57.744,24,396.272336
38.3184,24,396.290124
35.0496,24,396.309819
57.1104,24,396.332603
82.9584,24,396.353203
69.8544,24,396.374203
39.168,24,396.393203
47.9808,24,396.411266
51.5088,24,396.428821
54.5184,24,396.447882
43.6032,24,396.465439
26.5392,24,396.491858
47.0304,24,396.511518
72.8064,24,396.528434
46.6848,24,396.544868
48.2256,24,396.569849
39.7152,24,396.598108
54.9936,24,396.644136
51.7536,24,396.660137
44.0928,24,396.677139
61.416,24,396.694139
48.4704,24,396.71307
12.1104,24,396.731493
44.7264,24,396.749495
39.168,24,396.770777
54.1008,24,396.787778
77.7168,24,396.805157
85.4496,24,396.827162
40.464,24,396.848995
55.296,24,396.866515
49.68,24,396.888875
35.0496,24,396.921774
81.9936,24,396.951955
38.3184,24,396.974953
50.688,24,396.993958
41.8752,24,397.010956
26.5392,24,397.027958
39.5712,24,397.065959
54.432,24,397.094728
87.696,24,397.123471
56.1024,24,397.144512
66.528,24,397.170798
53.2368,24,397.209662
79.9488,24,397.236743
49.68,24,397.261883
53.9856,24,397.282731
49.0608,24,397.304515
39.7728,24,397.329578
58.2768,24,397.350023
62.9856,24,397.367074
42.9552,24,397.384643
64.9008,24,397.401755
41.7456,24,397.41973
59.1984,24,397.436432
50.2992,24,397.461639
38.9232,24,397.488971
40.32,24,397.506162
67.7808,24,397.543616
23.688,24,397.560671
38.16,24,397.577458
63.4464,24,397.600094
40.5216,24,397.633876
81.9936,24,397.661959
41.7456,24,397.683465
44.1216,24,397.701744
69.8544,24,397.723016
56.9232,24,397.741116
37.8432,24,397.7576
43.4448,24,397.774953
57.168,24,397.792774
39.3264,24,397.810155
58.2768,24,397.839199
63.4464,24,397.873203
44.568,24,397.909273
34.7904,24,397.944492
52.7328,24,397.976285
92.0592,24,398.006876
42.8832,24,398.061103
55.7568,24,398.092613
66.528,24,398.121639
47.0304,24,398.150095
54.72,24,398.174061
72.8064,24,398.198914
63.6336,24,398.224217
59.112,24,398.244218
55.3824,24,398.26222
39.168,24,398.279221
82.8576,24,398.299391
49.4352,24,398.319399
47.6352,24,398.348265
60.9408,24,398.371341
57.6288,24,398.388232
38.088,24,398.40475
58.9968,24,398.420649
53.712,24,398.43727
38.16,24,398.454237
82.9584,24,398.471695
43.7904,24,398.510751
48.96,24,398.528059
44.6112,24,398.545151
43.6896,24,398.567628
44.5536,24,398.586651
96.0336,24,398.604884
41.8752,24,398.62864
46.224,24,398.649036
39.528,24,398.667672
51.7536,24,398.690238
67.7808,24,398.708751
68.9472,24,398.725811
52.1712,24,398.742812
54.072,24,398.765836
41.04,24,398.785855
56.736,24,398.803085
58.9968,24,398.81873
45.5184,24,398.838508
56.1024,24,398.855082
43.6896,24,398.871652
44.0928,24,398.92452
54.1008,24,398.953173
68.9472,24,398.985617
57.0096,24,399.005678
61.92,24,399.02756
40.32,24,399.049661
55.4832,24,399.069662
41.2416,24,399.090667
57.456,24,399.11186
57.024,24,399.132807
49.5216,24,399.150599
60.9408,24,399.172713
48.0096,24,399.194182
46.6416,24,399.218942
52.128,24,399.240379
47.6352,24,399.261704
54.1008,24,399.280705
57.744,24,399.30152
47.8944,24,399.319419
38.6352,24,399.340438
76.4784,24,399.38044
17.6832,24,399.398442
64.4832,24,399.417444
65.6928,24,399.433445
51.7536,24,399.454358
70.0416,24,399.474364
41.2416,24,399.495596
63.6192,24,399.5166
84.384,24,399.535604
50.0256,24,399.556617
55.512,24,399.576505
57.6,24,399.595167
41.7888,24,399.61467
46.0944,24,399.632107
63.5904,24,399.647877
45.4464,24,399.664817
59.1984,24,399.683722
59.8464,24,399.701384
92.0592,24,399.718305
49.0608,24,399.734788
73.44,24,399.772783
61.632,24,399.788784
46.08,24,399.806998
53.3232,24,399.825983
57.1104,24,399.845185
17.6832,24,399.863585
48.1536,24,399.88574
53.28,24,399.916501
41.904,24,399.944472
55.3824,24,399.97175
55.1232,24,399.991411
87.696,24,400.01469
46.656,24,400.033692
64.0944,24,400.056938
54.4608,24,400.076705
55.5984,24,400.094318
39.5568,24,400.111515
42.9552,24,400.127591
51.1632,24,400.144592
46.9008,24,400.161593
53.8416,24,400.202596
48.4704,24,400.230713
58.2768,24,400.265549
47.8944,24,400.292554
